gt_image_name,pred_hpx,pred_hm,n_pred,gt_hpx,gt_hm,n_gt
img_17534.png,3.264797507788162,0.13736150441583228,4494,9.008474576271187,0.3706889706863523,118
img_17535.png,3.164790634849167,0.11831849708787898,4442,9.676190476190476,0.3564395621907532,105
img_17536.png,3.251848201084278,0.13932945988602272,4058,10.25,0.3790651666417655,168
img_17537.png,3.1493691493691496,0.11879390067219246,2457,10.51685393258427,0.33297018162198644,89
img_17538.png,3.348041295432046,0.14342337404087147,7071,9.864197530864198,0.4542812909118546,162
img_17539.png,3.181004336270807,0.116502463736993,7149,8.2,0.3231263930154429,130
img_17540.png,3.331749159615162,0.13673603365297335,8627,9.653179190751445,0.4206764053446891,173
img_17541.png,3.302532357906584,0.13828701351708253,8885,9.898477157360405,0.4255016863162702,197
img_17542.png,3.3178132962705584,0.1402189906960216,8634,9.98974358974359,0.4347823788031954,195
img_17543.png,3.308948399738733,0.14465746541930377,7655,10.64186046511628,0.44674091924621556,215
img_17544.png,3.2809964412811388,0.13930458147723163,7025,9.644171779141104,0.37596908657796796,163
img_17545.png,3.302336983167184,0.1436659822074495,6119,9.838235294117647,0.39689089430000674,204
img_17546.png,3.302089435657098,0.1260314693102339,5121,8.981132075471699,0.3657020583552772,106
img_17547.png,3.216253443526171,0.13418260092021184,1452,8.204081632653061,0.31819669329737277,49
img_17548.png,3.1524150268336313,0.1467985244430409,2795,9.25,0.33011608371129764,64
img_17549.png,3.1295090180360723,0.151686091539808,3992,9.509615384615385,0.348822980367944,104
img_17550.png,3.112886859462202,0.14944903507088614,3942,10.9,0.3800098509886939,80
img_17551.png,3.136168998001713,0.15623432849367166,3503,7.891304347826087,0.3066729143251104,46
img_17552.png,3.1006952769120115,0.1473635155169548,4171,9.325301204819278,0.33493992343501205,83
img_17553.png,3.0815143905736915,0.14087982110457933,5177,9.010526315789473,0.3176418470877089,95
img_17554.png,3.13632183908046,0.15196927643723077,4350,9.857142857142858,0.3485075599259392,91
img_17555.png,3.1101905550952775,0.15428004867951003,3621,9.177777777777777,0.35798481646324914,90
img_17556.png,3.132759680393362,0.1600803602938018,3254,7.609375,0.321411405896581,64
img_17557.png,3.148297213622291,0.16234750857610186,3230,8.097222222222221,0.335241527774015,72
img_17558.png,3.0701960784313727,0.13600846059246385,5100,8.644444444444444,0.33584451042294394,90
img_17559.png,3.098835379288637,0.15575440126952947,3177,8.043478260869565,0.3142690063947287,46
img_17560.png,3.263054187192118,0.17301087065109394,2030,7.983333333333333,0.3884821863725252,60
img_17561.png,3.162661737523105,0.16119281384695028,2705,7.0,0.34307233334090736,26
img_17562.png,3.161852361302155,0.16644707500980113,2181,9.436363636363636,0.44847510388401185,55
img_17563.png,3.2569382273948073,0.17220194704596106,2234,9.35483870967742,0.4460366112732181,93
img_17564.png,3.2081473214285716,0.1705338288912341,1792,8.067796610169491,0.4042944825027877,59
img_17565.png,3.026676829268293,0.1512078102948148,2624,8.803921568627452,0.3074108399599507,51
img_17566.png,3.2037132542547706,0.17215092107712676,1939,8.454545454545455,0.4014718825271726,55
img_17567.png,3.270320197044335,0.1754348381640458,1624,9.258064516129032,0.45217787596138265,62
img_17568.png,3.1818510484454086,0.1651216456622267,2766,8.556701030927835,0.38009767339860023,97
img_17569.png,3.1133403731080604,0.15101577184736614,2841,8.602941176470589,0.3558363237508201,68
img_17570.png,3.1293266205160477,0.1527437635012834,3178,10.44047619047619,0.45513180294495087,84
img_17571.png,3.085995085995086,0.15741730863223682,2442,8.741935483870968,0.3608768462700907,31
img_17572.png,3.047410649161196,0.13829979399043332,1371,9.2,0.31200418684403614,40
img_17573.png,3.1569046601111586,0.156319352584526,2339,9.588235294117647,0.3379777208525295,34
img_17574.png,3.2996702390766695,0.17034046029545727,2426,8.055555555555555,0.3821897961044038,72
img_17575.png,3.0785832872163805,0.1404046095676467,1807,9.157894736842104,0.35373482055458233,76
img_17576.png,3.1682593856655292,0.15720013580770495,2930,8.932038834951456,0.3600193762477195,103
img_17577.png,2.948204826368452,0.09911778852763484,1699,9.0,0.3021466680878755,18
img_17578.png,3.2157293497363795,0.15329726113269845,2276,7.434782608695652,0.32199878892763456,46
img_17579.png,3.1560418648905806,0.14637220274709403,1051,7.0606060606060606,0.28139521987247457,33
img_17580.png,3.394230769230769,0.17088407689869406,1976,8.91764705882353,0.3801804599409829,85
img_17581.png,3.3073436083408887,0.16697794831882165,2206,9.326732673267326,0.40412689611896346,101
img_17582.png,3.049368541905855,0.10253908660138768,2613,8.473684210526315,0.26629994991052663,19
img_17583.png,3.085684966649564,0.12824746674376006,3898,8.594202898550725,0.32677214395472276,69
img_17584.png,3.1793222854316103,0.149222210000762,4043,8.962121212121213,0.359911556841558,132
img_17585.png,3.1820580474934035,0.14832757957735598,3032,9.706521739130435,0.3900466202593062,92
img_17586.png,3.1765913757700206,0.15221078948235459,2922,8.591304347826087,0.37896589918778395,115
img_17587.png,3.0120967741935485,0.10772770182002721,1240,9.380952380952381,0.34215363439739144,42
img_17588.png,3.276500857632933,0.11122333692207512,2915,8.036144578313253,0.29219431351461467,83
img_17589.png,3.052908506284712,0.13694109154072887,3421,10.041237113402062,0.4191972538458295,97
img_17590.png,3.1286585365853656,0.14668389792230555,3280,8.84375,0.36341432084576697,128
img_17591.png,3.169254185692542,0.1511608965227283,3285,9.430769230769231,0.3990754465605374,130
img_17592.png,3.1184549356223177,0.14098268403762393,3495,8.423076923076923,0.33163362761644916,130
img_17593.png,3.0483655770513676,0.1432516918005578,2998,8.755102040816327,0.33591754136180463,98
img_17594.png,3.0223529411764707,0.1446133372804898,850,8.36231884057971,0.3372073241057346,69
img_17595.png,3.1559507523939807,0.16211172940800864,731,7.75,0.33894180983685773,24
img_17596.png,3.1859249579988798,0.13988339681639844,5357,10.064516129032258,0.3814741164040698,124
img_17597.png,3.145667288451755,0.12499221053558925,5897,8.8125,0.31834287363274527,160
img_17598.png,3.184575945310831,0.14377285215386318,4681,8.71875,0.3478919083426516,128
img_17599.png,3.2796556791937856,0.14461939146724673,4763,10.007246376811594,0.4035146461032427,138
img_17600.png,3.2983783783783784,0.1416672635988424,5550,10.263157894736842,0.3888861568027793,114
img_17601.png,3.2899985853727545,0.13473378635790845,7069,8.76923076923077,0.3515046259830021,130
img_17602.png,3.28374436488995,0.13608510489349693,7542,9.00900900900901,0.37125104609813325,111
img_17603.png,3.1940404398722952,0.11534967001692664,5638,10.556521739130435,0.37307202320896315,115
img_17604.png,3.144822006472492,0.1357115224249524,7416,9.505952380952381,0.4079741256881521,168
img_17605.png,3.1191650230111767,0.11827106409888348,6084,9.144654088050315,0.36532695965689393,159
img_17606.png,3.2694586312563843,0.1341951657132219,4895,8.429824561403509,0.3515580325475043,114
img_17607.png,3.11218092252575,0.12939012781802467,8932,10.025974025974026,0.410271132142092,231
img_17608.png,3.3073359073359074,0.14930633517666514,2590,6.130434782608695,0.2523925192741251,92
img_17609.png,3.2327139152981847,0.1517106259027561,4628,7.446808510638298,0.3081292334248714,141
img_17610.png,3.327485380116959,0.15229604639048927,5130,8.17,0.3346383026601982,100
img_17613.png,3.0384615384615383,0.11875184204441797,26,10.666666666666666,0.39198826076649923,3
img_17615.png,3.4705882352941178,0.135638705780545,68,16.0,0.43677248773982513,2
img_17616.png,3.5,0.121667833676031,64,6.333333333333333,0.17942487528183657,3
img_17617.png,3.9,0.13558611037366547,10,4.0,0.11268488067516277,1
