gt_image_name,pred_hpx,pred_hm,n_pred,gt_hpx,gt_hm,n_gt
img_17534.png,3.036105476673428,0.11817646912064034,4930,9.008474576271187,0.3706889706863523,118
img_17535.png,3.0202173913043477,0.11016173499969177,4600,9.676190476190476,0.3564395621907532,105
img_17536.png,2.955969049373618,0.1069029851158343,5428,10.25,0.3790651666417655,168
img_17537.png,3.0668214226496433,0.10463245340504775,6031,10.51685393258427,0.33297018162198644,89
img_17538.png,2.9826315789473683,0.10171241835428278,3800,9.864197530864198,0.4542812909118546,162
img_17539.png,3.0233665080051924,0.1259129719068821,4622,8.2,0.3231263930154429,130
img_17540.png,2.9390557939914164,0.11368382938606184,3495,9.653179190751445,0.4206764053446891,173
img_17541.png,2.9297066014669926,0.10607228697518707,3272,9.898477157360405,0.4255016863162702,197
img_17542.png,2.9604166666666667,0.10533691651558197,3840,9.98974358974359,0.4347823788031954,195
img_17543.png,2.9565470417070805,0.10523361787063347,5155,10.64186046511628,0.44674091924621556,215
img_17544.png,2.9685616549926697,0.11315552233875041,6139,9.644171779141104,0.37596908657796796,163
img_17545.png,2.9652777777777777,0.10976734644529647,6480,9.838235294117647,0.39689089430000674,204
img_17546.png,2.9311669601408674,0.1050239821827724,6247,8.981132075471699,0.3657020583552772,106
img_17547.png,2.9139235330198323,0.11133559260912218,4891,8.204081632653061,0.31819669329737277,49
img_17548.png,2.9117505224240476,0.11612459804213282,6221,9.25,0.33011608371129764,64
img_17549.png,2.9162383664397833,0.1198802704926761,7199,9.509615384615385,0.348822980367944,104
img_17550.png,2.9319606087735006,0.11758599451413194,7819,10.9,0.3800098509886939,80
img_17551.png,2.9128235644153526,0.12156217921029407,6722,7.891304347826087,0.3066729143251104,46
img_17552.png,2.9418975239029175,0.11918078392523328,8158,9.325301204819278,0.33493992343501205,83
img_17553.png,2.9231131520075357,0.1176338290650195,8493,9.010526315789473,0.3176418470877089,95
img_17554.png,2.9161322150962015,0.11613682553903858,8108,9.857142857142858,0.3485075599259392,91
img_17555.png,2.923146590762065,0.11907341998496736,7729,9.177777777777777,0.35798481646324914,90
img_17556.png,2.911644832605531,0.11895152907115625,6870,7.609375,0.321411405896581,64
img_17557.png,2.9022485946283574,0.12120931136193785,6404,8.097222222222221,0.335241527774015,72
img_17558.png,2.922455021635163,0.11712885854363667,8782,8.644444444444444,0.33584451042294394,90
img_17559.png,2.9132581100141044,0.11966075800339113,7090,8.043478260869565,0.3142690063947287,46
img_17560.png,2.8749748743718593,0.12927838251588908,4975,7.983333333333333,0.3884821863725252,60
img_17561.png,2.9009340503821117,0.11988837236689127,7066,7.0,0.34307233334090736,26
img_17562.png,2.8911094508778485,0.12840334571250497,5354,9.436363636363636,0.44847510388401185,55
img_17563.png,2.8946978123841305,0.12753847705755667,5394,9.35483870967742,0.4460366112732181,93
img_17564.png,2.9006890353505095,0.12494050208761767,6676,8.067796610169491,0.4042944825027877,59
img_17565.png,2.9264063704084253,0.12008309980111821,7786,8.803921568627452,0.3074108399599507,51
img_17566.png,2.9024853296513635,0.12737206448210878,5794,8.454545454545455,0.4014718825271726,55
img_17567.png,2.901661734577737,0.13260053333583446,4393,9.258064516129032,0.45217787596138265,62
img_17568.png,2.9008635004981733,0.12247341995175838,6022,8.556701030927835,0.38009767339860023,97
img_17569.png,2.933496961196821,0.11740548712728567,8556,8.602941176470589,0.3558363237508201,68
img_17570.png,2.896989651928504,0.11952854464499242,8504,10.44047619047619,0.45513180294495087,84
img_17571.png,2.8968147751605997,0.1252177742549676,7472,8.741935483870968,0.3608768462700907,31
img_17572.png,2.9293897882938977,0.11795195336591005,8030,9.2,0.31200418684403614,40
img_17573.png,2.920855213803451,0.11801429489578215,7998,9.588235294117647,0.3379777208525295,34
img_17574.png,2.917536231884058,0.12234404711811311,6900,8.055555555555555,0.3821897961044038,72
img_17575.png,2.946862840466926,0.1182163938709255,8224,9.157894736842104,0.35373482055458233,76
img_17576.png,2.9365853658536585,0.11632581622422311,8815,8.932038834951456,0.3600193762477195,103
img_17577.png,3.017163504968383,0.09910564815622093,4428,9.0,0.3021466680878755,18
img_17578.png,2.929763739085773,0.11521056618206049,7788,7.434782608695652,0.32199878892763456,46
img_17579.png,2.9586713995943206,0.1186815305699648,7888,7.0606060606060606,0.28139521987247457,33
img_17580.png,2.9109998609372827,0.11698323667518162,7191,8.91764705882353,0.3801804599409829,85
img_17581.png,2.922154899894626,0.11504130059948718,7592,9.326732673267326,0.40412689611896346,101
img_17582.png,3.082705235282135,0.10592832007400087,4909,8.473684210526315,0.26629994991052663,19
img_17583.png,2.9427393495190106,0.11721819297273692,8732,8.594202898550725,0.32677214395472276,69
img_17584.png,2.9137307434695243,0.11303741842036387,7465,8.962121212121213,0.359911556841558,132
img_17585.png,2.9249368459040057,0.11560822350465198,8313,9.706521739130435,0.3900466202593062,92
img_17586.png,2.9485024268971234,0.11524083741487061,8447,8.591304347826087,0.37896589918778395,115
img_17587.png,3.0931691449814127,0.10804353590537545,4304,9.380952380952381,0.34215363439739144,42
img_17588.png,3.0346834264432028,0.11340381180926945,4296,8.036144578313253,0.29219431351461467,83
img_17589.png,3.0142242409753766,0.1193012937303652,8366,10.041237113402062,0.4191972538458295,97
img_17590.png,2.9649439826526924,0.11519882577257852,8301,8.84375,0.36341432084576697,128
img_17591.png,2.979832143304522,0.11359810998126062,7983,9.430769230769231,0.3990754465605374,130
img_17592.png,2.9884118077579895,0.11575549774279711,8198,8.423076923076923,0.33163362761644916,130
img_17593.png,3.012603062426384,0.12033473697200475,8490,8.755102040816327,0.33591754136180463,98
img_17594.png,3.075502958579882,0.12281116743659866,8450,8.36231884057971,0.3372073241057346,69
img_17595.png,3.0881226053639845,0.1250966796238815,7830,7.75,0.33894180983685773,24
img_17596.png,2.9404096834264433,0.1129872245574836,7518,10.064516129032258,0.3814741164040698,124
img_17597.png,2.931300758886966,0.11677949909234446,7511,8.8125,0.31834287363274527,160
img_17598.png,2.9529156102861283,0.11342281771256084,8283,8.71875,0.3478919083426516,128
img_17599.png,2.9412002697235335,0.11330373482034738,7415,10.007246376811594,0.4035146461032427,138
img_17600.png,2.9139091033914597,0.11418422214827924,7283,10.263157894736842,0.3888861568027793,114
img_17601.png,2.906001446131598,0.11910065808686876,6915,8.76923076923077,0.3515046259830021,130
