gt_image_name,pred_hpx,pred_hm,n_pred,gt_hpx,gt_hm,n_gt
img_25178.png,3.5,0.0932071447282857,2,7.0,0.20587463264245243,1
img_25179.png,3.0,0.0824190732486515,6,7.25,0.23493194954305555,4
img_25189.png,3.0,0.08416056428478493,3,6.090909090909091,0.23347238725722805,22
img_25190.png,3.066925315227934,0.10108913157162777,2062,7.392523364485982,0.2915195720242087,107
img_25191.png,2.970507334963325,0.11964104612069465,6544,8.744897959183673,0.3759682515796297,294
img_25192.png,3.082182774490467,0.11744676903707392,3042,9.150537634408602,0.3416618999789123,186
img_25193.png,3.0626495540569936,0.11984569041921057,4597,8.561983471074381,0.32886224975962697,121
img_25194.png,3.1168,0.12724657342899384,10000,8.068249258160238,0.3192764340559293,337
img_25195.png,3.1053003533568906,0.1282154027943484,2830,8.544554455445544,0.32415908079535233,101
img_25196.png,3.106207928197457,0.13187026478422098,1337,10.382978723404255,0.3517004400362531,94
img_25197.png,3.07306025994486,0.12547699302853943,5078,11.877906976744185,0.43444418229434845,172
img_25198.png,3.063706563706564,0.12480942818447795,4144,8.4,0.30435608859771845,10
img_25199.png,3.036607321464293,0.12476729407255399,4999,9.2,0.43448714307542313,100
img_25200.png,3.2005813953488373,0.20318412612297385,344,9.661290322580646,0.5886924087846599,62
img_25201.png,2.9008264462809916,0.12170030473718434,484,10.578947368421053,0.5851890289239658,38
img_25202.png,2.948252506095909,0.13029028391702654,3691,8.295081967213115,0.33338110106150287,61
img_25205.png,3.1147540983606556,0.200227371474223,61,7.666666666666667,0.3702781205499988,114
img_25206.png,3.076555023923445,0.18652199768394018,209,7.091836734693878,0.29015803081779684,98
img_25207.png,3.165268456375839,0.1609571691467327,1192,6.983870967741935,0.2986832892666871,62
img_25209.png,3.0,0.084816574968169,1,8.283018867924529,0.3643417845844963,106
img_25210.png,3.0498396249691586,0.13238990997182035,8106,9.301948051948052,0.39924576118965005,308
img_25211.png,3.0221544026223577,0.13051606624117906,8847,8.681957186544343,0.3721116627510126,327
img_25212.png,2.9542629878200346,0.11049360023466828,4023,8.430379746835444,0.3507507427437969,79
img_25213.png,2.9800792031681267,0.11931750369059309,8333,8.807692307692308,0.3789104135765552,286
img_25214.png,2.973333333333333,0.1803337991560799,75,9.857142857142858,0.45812577370921864,56
img_25216.png,3.1010714285714287,0.1222463225129106,2800,7.395209580838324,0.2804984524337841,167
img_25218.png,3.118639701146464,0.13213510622472757,7763,6.863436123348017,0.26756547829012167,227
img_25219.png,3.02071985474741,0.12330770028104042,9363,8.2,0.33479721307798166,185
img_25220.png,2.971847507331378,0.11939223767955716,8525,8.649769585253456,0.3798586325328685,217
img_25221.png,3.0054858934169277,0.16977036678380672,2552,9.930817610062894,0.453474270100548,159
img_25222.png,3.067441860465116,0.16044389086079855,860,8.441441441441441,0.3642435176473176,111
img_25223.png,3.0579710144927534,0.17564307594223894,1173,8.851648351648352,0.4131789776211087,182
img_25224.png,3.0328018223234623,0.15210539155987554,4390,7.884848484848485,0.3365259671526735,165
img_25225.png,3.017274864560973,0.12324580490622818,9783,8.471098265895954,0.3645202099738769,346
img_25226.png,3.018787012456606,0.12618599375307624,9794,8.970059880239521,0.38618284195784547,334
img_25228.png,3.0,0.12271990947061655,3,5.666666666666667,0.2844768785821679,3
img_25229.png,3.1053234844625575,0.12358899536440476,7852,8.124293785310735,0.3296416148305549,177
img_25230.png,2.928069353327085,0.11610402934612418,4268,10.290697674418604,0.5280165097995827,86
img_25231.png,3.082484230955847,0.1272242958145804,4122,9.488,0.401779516001995,125
img_25232.png,3.0,0.2086738049338139,1,14.0,0.8820314444209943,1
img_25236.png,2.965,0.18513757245774545,400,8.5,0.5299105418423421,56
img_25239.png,3.212025316455696,0.12057486605190541,316,10.4,0.34374262655013865,5
img_25240.png,3.0040692942681084,0.12079918254455828,8601,8.706976744186047,0.3992539381213136,215
img_25241.png,2.9864068871771634,0.14214608879403345,4414,8.976415094339623,0.38133652005823543,212
img_25244.png,2.9996736292428197,0.12586988263125362,9192,9.95890410958904,0.42296774594067993,219
img_25245.png,3.0460327727468735,0.1223811136364315,9276,7.610236220472441,0.27945951692359283,254
img_25246.png,3.0941430111390584,0.11879900628842369,8349,6.586206896551724,0.22798281280857413,87
img_25247.png,3.060307172044526,0.12864433463085573,7097,7.888489208633094,0.315206358044738,278
img_25248.png,2.9425454545454546,0.13267267765840116,5500,10.977272727272727,0.4520106873763918,176
img_25249.png,3.5,0.0925477610221012,2,7.131578947368421,0.21368503959626386,38
img_25260.png,2.8333333333333335,0.13756417459662357,6,7.403846153846154,0.3189854569600336,52
