image,number_of_waves,mean_height_m,max_height_m
img_2025_08_24_02_20_00.png,2,0.08560424317267594,0.08770874498580072
img_2025_08_24_02_40_00.png,10,0.09017838057884699,0.11316989148987884
img_2025_08_24_03_00_00.png,5,0.08988487081385334,0.10616345190463872
img_2025_08_24_03_20_00.png,57,0.09524572972374126,0.12172743401612282
img_2025_08_24_03_40_00.png,1,0.09122518617920189,0.09122518617920189
img_2025_08_24_04_20_00.png,10,0.09052679166539326,0.10630652849652805
img_2025_08_24_04_40_00.png,7,0.08017751331651692,0.0813190051053427
img_2025_08_24_05_00_00.png,1,0.27774190278200206,0.27774190278200206
img_2025_08_24_05_40_00.png,2,0.10166653341057913,0.11703174720206351
img_2025_08_24_06_20_00.png,5,0.22204708760301434,0.27774190278200206
img_2025_08_24_06_40_00.png,4739,0.11423465767218204,0.28170958277402264
img_2025_08_24_07_00_00.png,5600,0.10793890228499368,0.28170958277402264
img_2025_08_24_07_10_00.png,5643,0.10876433218710319,0.2738844344628785
img_2025_08_24_07_20_00.png,3526,0.11872781824293635,0.26380856467695657
img_2025_08_24_07_30_00.png,3833,0.12117593577573624,0.24804663276696035
img_2025_08_24_07_40_00.png,3378,0.1189120944470395,0.23975338966339232
img_2025_08_24_07_50_00.png,3776,0.11995318191278333,0.24804663276696035
img_2025_08_24_08_00_00.png,4564,0.11873642131390864,0.26380856467695657
img_2025_08_24_08_10_00.png,2927,0.11758435536507184,0.2512064188264139
img_2025_08_24_08_20_00.png,1701,0.11868388602563451,0.22929915858673766
img_2025_08_24_08_30_00.png,2172,0.13809320040279127,0.28170958277402264
img_2025_08_24_08_40_00.png,1451,0.13689326028779664,0.26292921551124626
img_2025_08_24_08_50_00.png,265,0.18415426738003857,0.27774190278200206
img_2025_08_24_09_00_00.png,1089,0.1429799391990531,0.2710609256866144
img_2025_08_24_09_10_00.png,44,0.10830218757354722,0.1493925326142573
img_2025_08_24_09_30_00.png,33,0.11080281906720386,0.15839200437161932
img_2025_08_24_09_50_00.png,789,0.14370038044374514,0.26738557735565044
img_2025_08_24_10_00_00.png,1544,0.13729482544130603,0.28170958277402264
img_2025_08_24_10_10_00.png,2716,0.14216470262357161,0.2738844344628785
img_2025_08_24_10_20_00.png,3122,0.1304023315734014,0.27774190278200206
img_2025_08_24_10_30_00.png,3080,0.13707444429601373,0.27774190278200206
img_2025_08_24_10_50_00.png,48,0.09028264744385182,0.16185834966529047
img_2025_08_24_11_00_00.png,817,0.08608711720901238,0.14920373695679592
img_2025_08_24_11_10_00.png,1654,0.1395976053747747,0.2738844344628785
img_2025_08_24_11_20_00.png,3846,0.14244402691339492,0.27676738462432643
img_2025_08_24_11_30_00.png,4383,0.14367292370763027,0.28170958277402264
img_2025_08_24_11_40_00.png,3343,0.13938484965934536,0.2738844344628785
img_2025_08_24_11_50_00.png,2860,0.1401436511826501,0.28170958277402264
img_2025_08_24_12_00_00.png,3000,0.13795092178922222,0.2738844344628785
img_2025_08_24_12_10_00.png,3613,0.1351951957408237,0.28170958277402264
img_2025_08_24_12_20_00.png,2040,0.11537833114077643,0.26738557735565044
img_2025_08_24_12_30_00.png,488,0.13230980251517444,0.2569341715382458
img_2025_08_24_12_40_00.png,3396,0.12527551695815,0.2738844344628785
img_2025_08_24_12_50_00.png,2531,0.14043230317052455,0.2738844344628785
img_2025_08_24_13_00_00.png,6882,0.1304124585020058,0.2738844344628785
img_2025_08_24_13_10_00.png,7847,0.12026033533358553,0.28170958277402264
img_2025_08_24_13_20_00.png,6949,0.1165460033340825,0.28170958277402264
img_2025_08_24_13_30_00.png,9553,0.1213569028449208,0.28579226617548514
img_2025_08_24_13_40_00.png,9414,0.12238092251703414,0.28170958277402264
img_2025_08_24_13_50_00.png,9106,0.12460114883613238,0.28170958277402264
img_2025_08_24_14_00_00.png,7137,0.11815124841546339,0.28170958277402264
img_2025_08_24_14_10_00.png,4484,0.10915685063138521,0.2738844344628785
img_2025_08_24_14_20_00.png,3381,0.1135399303489591,0.33031306080964373
img_2025_08_24_14_30_00.png,2933,0.11145018585864516,0.2738844344628785
img_2025_08_24_14_40_00.png,749,0.0947112896330782,0.26738557735565044
img_2025_08_24_14_50_00.png,308,0.09079212928210599,0.1571299275945294
img_2025_08_24_15_00_00.png,546,0.08667774784878782,0.21598892581579562
img_2025_08_24_15_10_00.png,191,0.08695365734857653,0.1685452438638998
img_2025_08_24_15_20_00.png,486,0.11488146587221545,0.26738557735565044
img_2025_08_24_15_30_00.png,332,0.093903106561567,0.2512064188264139
img_2025_08_24_15_40_00.png,56,0.08661974948216866,0.10630652849652805
img_2025_08_24_15_50_00.png,14,0.08092089843698035,0.1051725987518116
img_2025_08_24_16_00_00.png,10,0.07894337354392386,0.1051725987518116
img_2025_08_24_16_10_00.png,38,0.0864921486784202,0.11078570886512783
img_2025_08_24_16_30_00.png,10,0.08457388571333287,0.10630652849652805
img_2025_08_24_16_40_00.png,21,0.1592761890874894,0.30014788286188626
img_2025_08_24_16_50_00.png,83,0.08733349767212581,0.10849991008069954
img_2025_08_24_17_00_00.png,845,0.10163586118438724,0.24804663276696035
img_2025_08_24_17_10_00.png,682,0.11692737101961993,0.26738557735565044
img_2025_08_24_17_20_00.png,416,0.11025762888403477,0.2710609256866144
img_2025_08_24_17_30_00.png,693,0.12496253325849921,0.28170958277402264
img_2025_08_24_17_40_00.png,896,0.12610891581648545,0.28170958277402264
img_2025_08_24_17_50_00.png,20,0.11307613053684284,0.2710609256866144
img_2025_08_24_18_00_00.png,115,0.1483605445597578,0.27774190278200206
img_2025_08_24_18_20_00.png,346,0.11377300337621608,0.27774190278200206
img_2025_08_24_18_40_00.png,134,0.08512734521345797,0.1335129349334058
img_2025_08_24_19_00_00.png,742,0.12555346026704,0.3429509350385771
img_2025_08_24_19_20_00.png,3099,0.1223806117332571,0.28579226617548514
img_2025_08_24_19_40_00.png,1990,0.1251980361479854,0.28170958277402264
img_2025_08_24_20_00_00.png,3779,0.12555822835866165,0.28579226617548514
img_2025_08_24_20_20_00.png,1767,0.11895385998904999,0.28170958277402264
img_2025_08_24_20_40_00.png,1538,0.11092663185669092,0.28579226617548514
