timestamp_utc,lat_deg,lon_deg,altitude_m,speed_m_s,heart_rate_bpm,heading_deg,timestamp_cet
2025-08-24 12:16:54+00:00,46.700327631,7.735380795,,0.628000000,138.200000000,,2025-08-24 14:16:54+02:00
2025-08-24 12:16:55+00:00,46.700327111,7.735371541,,0.663000000,138.400000000,,2025-08-24 14:16:55+02:00
2025-08-24 12:16:56+00:00,46.700326592,7.735362288,,0.698000000,138.600000000,,2025-08-24 14:16:56+02:00
2025-08-24 12:16:57+00:00,46.700326072,7.735353034,,0.733000000,138.800000000,,2025-08-24 14:16:57+02:00
2025-08-24 12:16:58+00:00,46.700325552,7.735343780,,0.768000000,139.000000000,,2025-08-24 14:16:58+02:00
2025-08-24 12:16:59+00:00,46.700324319,7.735339398,,0.768000000,138.857142857,,2025-08-24 14:16:59+02:00
2025-08-24 12:17:00+00:00,46.700323086,7.735335015,,0.768000000,138.714285714,,2025-08-24 14:17:00+02:00
2025-08-24 12:17:01+00:00,46.700321852,7.735330633,,0.768000000,138.571428571,,2025-08-24 14:17:01+02:00
2025-08-24 12:17:02+00:00,46.700320619,7.735326250,,0.768000000,138.428571429,,2025-08-24 14:17:02+02:00
2025-08-24 12:17:03+00:00,46.700319386,7.735321868,,0.768000000,138.285714286,,2025-08-24 14:17:03+02:00
2025-08-24 12:17:04+00:00,46.700318152,7.735317485,,0.768000000,138.142857143,,2025-08-24 14:17:04+02:00
2025-08-24 12:17:05+00:00,46.700316919,7.735313103,,0.768000000,138.000000000,,2025-08-24 14:17:05+02:00
2025-08-24 12:17:06+00:00,46.700309495,7.735307690,,0.768000000,138.000000000,,2025-08-24 14:17:06+02:00
2025-08-24 12:17:07+00:00,46.700302071,7.735302278,,0.768000000,138.000000000,,2025-08-24 14:17:07+02:00
2025-08-24 12:17:08+00:00,46.700294647,7.735296866,,0.768000000,138.000000000,,2025-08-24 14:17:08+02:00
2025-08-24 12:17:09+00:00,46.700287223,7.735291453,,0.768000000,138.000000000,,2025-08-24 14:17:09+02:00
2025-08-24 12:17:10+00:00,46.700279799,7.735286041,,0.768000000,138.000000000,,2025-08-24 14:17:10+02:00
2025-08-24 12:17:11+00:00,46.700272375,7.735280629,,0.768000000,138.000000000,,2025-08-24 14:17:11+02:00
2025-08-24 12:17:12+00:00,46.700264951,7.735275216,,0.768000000,138.000000000,,2025-08-24 14:17:12+02:00
2025-08-24 12:17:13+00:00,46.700254742,7.735275149,,0.820600000,138.600000000,,2025-08-24 14:17:13+02:00
2025-08-24 12:17:14+00:00,46.700244533,7.735275082,,0.873200000,139.200000000,,2025-08-24 14:17:14+02:00
2025-08-24 12:17:15+00:00,46.700234324,7.735275015,,0.925800000,139.800000000,,2025-08-24 14:17:15+02:00
2025-08-24 12:17:16+00:00,46.700224115,7.735274948,,0.978400000,140.400000000,,2025-08-24 14:17:16+02:00
2025-08-24 12:17:17+00:00,46.700213905,7.735274881,,1.031000000,141.000000000,,2025-08-24 14:17:17+02:00
2025-08-24 12:17:18+00:00,46.700204015,7.735277563,,1.075000000,141.500000000,,2025-08-24 14:17:18+02:00
2025-08-24 12:17:19+00:00,46.700194124,7.735280246,,1.119000000,142.000000000,,2025-08-24 14:17:19+02:00
2025-08-24 12:17:20+00:00,46.700184988,7.735286155,,1.133750000,142.750000000,,2025-08-24 14:17:20+02:00
2025-08-24 12:17:21+00:00,46.700175852,7.735292064,,1.148500000,143.500000000,,2025-08-24 14:17:21+02:00
2025-08-24 12:17:22+00:00,46.700166715,7.735297973,,1.163250000,144.250000000,,2025-08-24 14:17:22+02:00
2025-08-24 12:17:23+00:00,46.700157579,7.735303883,,1.178000000,145.000000000,,2025-08-24 14:17:23+02:00
2025-08-24 12:17:24+00:00,46.700145928,7.735303855,,1.184000000,145.333333333,,2025-08-24 14:17:24+02:00
2025-08-24 12:17:25+00:00,46.700134277,7.735303827,,1.190000000,145.666666667,,2025-08-24 14:17:25+02:00
2025-08-24 12:17:26+00:00,46.700122626,7.735303799,,1.196000000,146.000000000,,2025-08-24 14:17:26+02:00
2025-08-24 12:17:27+00:00,46.700111407,7.735301536,,1.200000000,146.285714286,,2025-08-24 14:17:27+02:00
2025-08-24 12:17:28+00:00,46.700100187,7.735299272,,1.204000000,146.571428571,,2025-08-24 14:17:28+02:00
2025-08-24 12:17:29+00:00,46.700088967,7.735297009,,1.208000000,146.857142857,,2025-08-24 14:17:29+02:00
2025-08-24 12:17:30+00:00,46.700077747,7.735294746,,1.212000000,147.142857143,,2025-08-24 14:17:30+02:00
2025-08-24 12:17:31+00:00,46.700066528,7.735292483,,1.216000000,147.428571429,,2025-08-24 14:17:31+02:00
2025-08-24 12:17:32+00:00,46.700055308,7.735290220,,1.220000000,147.714285714,,2025-08-24 14:17:32+02:00
2025-08-24 12:17:33+00:00,46.700044088,7.735287957,,1.224000000,148.000000000,,2025-08-24 14:17:33+02:00
2025-08-24 12:17:34+00:00,46.700037538,7.735288915,,1.181714286,147.857142857,,2025-08-24 14:17:34+02:00
2025-08-24 12:17:35+00:00,46.700030988,7.735289873,,1.139428571,147.714285714,,2025-08-24 14:17:35+02:00
2025-08-24 12:17:36+00:00,46.700024438,7.735290831,,1.097142857,147.571428571,,2025-08-24 14:17:36+02:00
2025-08-24 12:17:37+00:00,46.700017889,7.735291789,,1.054857143,147.428571429,,2025-08-24 14:17:37+02:00
2025-08-24 12:17:38+00:00,46.700011339,7.735292747,,1.012571429,147.285714286,,2025-08-24 14:17:38+02:00
2025-08-24 12:17:39+00:00,46.700004789,7.735293704,,0.970285714,147.142857143,,2025-08-24 14:17:39+02:00
2025-08-24 12:17:40+00:00,46.699998239,7.735294662,,0.928000000,147.000000000,,2025-08-24 14:17:40+02:00
2025-08-24 12:17:41+00:00,46.699987622,7.735301158,,0.944500000,147.333333333,,2025-08-24 14:17:41+02:00
2025-08-24 12:17:42+00:00,46.699977005,7.735307654,,0.961000000,147.666666667,,2025-08-24 14:17:42+02:00
2025-08-24 12:17:43+00:00,46.699966388,7.735314150,,0.977500000,148.000000000,,2025-08-24 14:17:43+02:00
2025-08-24 12:17:44+00:00,46.699955771,7.735320646,,0.994000000,148.333333333,,2025-08-24 14:17:44+02:00
2025-08-24 12:17:45+00:00,46.699945154,7.735327142,,1.010500000,148.666666667,,2025-08-24 14:17:45+02:00
2025-08-24 12:17:46+00:00,46.699934537,7.735333638,,1.027000000,149.000000000,,2025-08-24 14:17:46+02:00
2025-08-24 12:17:47+00:00,46.699923462,7.735340344,,1.064250000,149.250000000,,2025-08-24 14:17:47+02:00
2025-08-24 12:17:48+00:00,46.699912387,7.735347049,,1.101500000,149.500000000,,2025-08-24 14:17:48+02:00
2025-08-24 12:17:49+00:00,46.699901313,7.735353755,,1.138750000,149.750000000,,2025-08-24 14:17:49+02:00
2025-08-24 12:17:50+00:00,46.699890238,7.735360460,,1.176000000,150.000000000,,2025-08-24 14:17:50+02:00
2025-08-24 12:17:51+00:00,46.699879164,7.735367166,,1.213250000,150.250000000,,2025-08-24 14:17:51+02:00
2025-08-24 12:17:52+00:00,46.699868089,7.735373871,,1.250500000,150.500000000,,2025-08-24 14:17:52+02:00
2025-08-24 12:17:53+00:00,46.699857014,7.735380577,,1.287750000,150.750000000,,2025-08-24 14:17:53+02:00
2025-08-24 12:17:54+00:00,46.699845940,7.735387282,,1.325000000,151.000000000,,2025-08-24 14:17:54+02:00
2025-08-24 12:17:55+00:00,46.699834960,7.735394048,,1.326142857,151.142857143,,2025-08-24 14:17:55+02:00
2025-08-24 12:17:56+00:00,46.699823979,7.735400813,,1.327285714,151.285714286,,2025-08-24 14:17:56+02:00
2025-08-24 12:17:57+00:00,46.699812999,7.735407579,,1.328428571,151.428571429,,2025-08-24 14:17:57+02:00
2025-08-24 12:17:58+00:00,46.699802019,7.735414344,,1.329571429,151.571428571,,2025-08-24 14:17:58+02:00
2025-08-24 12:17:59+00:00,46.699791038,7.735421109,,1.330714286,151.714285714,,2025-08-24 14:17:59+02:00
2025-08-24 12:18:00+00:00,46.699780058,7.735427875,,1.331857143,151.857142857,,2025-08-24 14:18:00+02:00
2025-08-24 12:18:01+00:00,46.699769078,7.735434640,,1.333000000,152.000000000,,2025-08-24 14:18:01+02:00
2025-08-24 12:18:02+00:00,46.699758129,7.735441775,,1.334625000,152.000000000,,2025-08-24 14:18:02+02:00
2025-08-24 12:18:03+00:00,46.699747180,7.735448910,,1.336250000,152.000000000,,2025-08-24 14:18:03+02:00
2025-08-24 12:18:04+00:00,46.699736231,7.735456045,,1.337875000,152.000000000,,2025-08-24 14:18:04+02:00
2025-08-24 12:18:05+00:00,46.699725282,7.735463181,,1.339500000,152.000000000,,2025-08-24 14:18:05+02:00
2025-08-24 12:18:06+00:00,46.699714334,7.735470316,,1.341125000,152.000000000,,2025-08-24 14:18:06+02:00
2025-08-24 12:18:07+00:00,46.699703385,7.735477451,,1.342750000,152.000000000,,2025-08-24 14:18:07+02:00
2025-08-24 12:18:08+00:00,46.699692436,7.735484586,,1.344375000,152.000000000,,2025-08-24 14:18:08+02:00
2025-08-24 12:18:09+00:00,46.699681487,7.735491721,,1.346000000,152.000000000,,2025-08-24 14:18:09+02:00
2025-08-24 12:18:10+00:00,46.699671271,7.735495053,,1.335000000,151.750000000,,2025-08-24 14:18:10+02:00
2025-08-24 12:18:11+00:00,46.699661056,7.735498385,,1.324000000,151.500000000,,2025-08-24 14:18:11+02:00
2025-08-24 12:18:12+00:00,46.699650841,7.735501716,,1.313000000,151.250000000,,2025-08-24 14:18:12+02:00
2025-08-24 12:18:13+00:00,46.699640625,7.735505048,,1.302000000,151.000000000,,2025-08-24 14:18:13+02:00
2025-08-24 12:18:14+00:00,46.699630410,7.735508380,,1.291000000,150.750000000,,2025-08-24 14:18:14+02:00
2025-08-24 12:18:15+00:00,46.699620194,7.735511712,,1.280000000,150.500000000,,2025-08-24 14:18:15+02:00
2025-08-24 12:18:16+00:00,46.699609979,7.735515044,,1.269000000,150.250000000,,2025-08-24 14:18:16+02:00
2025-08-24 12:18:17+00:00,46.699599763,7.735518375,,1.258000000,150.000000000,,2025-08-24 14:18:17+02:00
2025-08-24 12:18:18+00:00,46.699589466,7.735523201,,1.248428571,149.857142857,,2025-08-24 14:18:18+02:00
2025-08-24 12:18:19+00:00,46.699579168,7.735528027,,1.238857143,149.714285714,,2025-08-24 14:18:19+02:00
2025-08-24 12:18:20+00:00,46.699568870,7.735532852,,1.229285714,149.571428571,,2025-08-24 14:18:20+02:00
2025-08-24 12:18:21+00:00,46.699558572,7.735537678,,1.219714286,149.428571429,,2025-08-24 14:18:21+02:00
2025-08-24 12:18:22+00:00,46.699548275,7.735542503,,1.210142857,149.285714286,,2025-08-24 14:18:22+02:00
2025-08-24 12:18:23+00:00,46.699537977,7.735547329,,1.200571429,149.142857143,,2025-08-24 14:18:23+02:00
2025-08-24 12:18:24+00:00,46.699527679,7.735552154,,1.191000000,149.000000000,,2025-08-24 14:18:24+02:00
2025-08-24 12:18:25+00:00,46.699516866,7.735556317,,1.198000000,149.000000000,,2025-08-24 14:18:25+02:00
2025-08-24 12:18:26+00:00,46.699506054,7.735560481,,1.205000000,149.000000000,,2025-08-24 14:18:26+02:00
2025-08-24 12:18:27+00:00,46.699495241,7.735564644,,1.212000000,149.000000000,,2025-08-24 14:18:27+02:00
2025-08-24 12:18:28+00:00,46.699486063,7.735574576,,1.219500000,149.250000000,,2025-08-24 14:18:28+02:00
2025-08-24 12:18:29+00:00,46.699476885,7.735584509,,1.227000000,149.500000000,,2025-08-24 14:18:29+02:00
2025-08-24 12:18:30+00:00,46.699467706,7.735594441,,1.234500000,149.750000000,,2025-08-24 14:18:30+02:00
2025-08-24 12:18:31+00:00,46.699458528,7.735604374,,1.242000000,150.000000000,,2025-08-24 14:18:31+02:00
2025-08-24 12:18:32+00:00,46.699445662,7.735612225,,1.269000000,149.500000000,,2025-08-24 14:18:32+02:00
2025-08-24 12:18:33+00:00,46.699432796,7.735620076,,1.296000000,149.000000000,,2025-08-24 14:18:33+02:00
2025-08-24 12:18:34+00:00,46.699419930,7.735627927,,1.323000000,148.500000000,,2025-08-24 14:18:34+02:00
2025-08-24 12:18:35+00:00,46.699407063,7.735635778,,1.350000000,148.000000000,,2025-08-24 14:18:35+02:00
2025-08-24 12:18:36+00:00,46.699394197,7.735643629,,1.377000000,147.500000000,,2025-08-24 14:18:36+02:00
2025-08-24 12:18:37+00:00,46.699381331,7.735651480,,1.404000000,147.000000000,,2025-08-24 14:18:37+02:00
2025-08-24 12:18:38+00:00,46.699369904,7.735657934,,1.412333333,146.000000000,,2025-08-24 14:18:38+02:00
2025-08-24 12:18:39+00:00,46.699358476,7.735664388,,1.420666667,145.000000000,,2025-08-24 14:18:39+02:00
2025-08-24 12:18:40+00:00,46.699347049,7.735670842,,1.429000000,144.000000000,,2025-08-24 14:18:40+02:00
2025-08-24 12:18:41+00:00,46.699336471,7.735676458,,1.417800000,143.400000000,,2025-08-24 14:18:41+02:00
2025-08-24 12:18:42+00:00,46.699325893,7.735682074,,1.406600000,142.800000000,,2025-08-24 14:18:42+02:00
2025-08-24 12:18:43+00:00,46.699315315,7.735687690,,1.395400000,142.200000000,,2025-08-24 14:18:43+02:00
2025-08-24 12:18:44+00:00,46.699304737,7.735693306,,1.384200000,141.600000000,,2025-08-24 14:18:44+02:00
2025-08-24 12:18:45+00:00,46.699294159,7.735698922,,1.373000000,141.000000000,,2025-08-24 14:18:45+02:00
2025-08-24 12:18:46+00:00,46.699283696,7.735701296,,1.347500000,140.833333333,,2025-08-24 14:18:46+02:00
2025-08-24 12:18:47+00:00,46.699273232,7.735703671,,1.322000000,140.666666667,,2025-08-24 14:18:47+02:00
2025-08-24 12:18:48+00:00,46.699262769,7.735706046,,1.296500000,140.500000000,,2025-08-24 14:18:48+02:00
2025-08-24 12:18:49+00:00,46.699252306,7.735708421,,1.271000000,140.333333333,,2025-08-24 14:18:49+02:00
2025-08-24 12:18:50+00:00,46.699241842,7.735710796,,1.245500000,140.166666667,,2025-08-24 14:18:50+02:00
2025-08-24 12:18:51+00:00,46.699231379,7.735713171,,1.220000000,140.000000000,,2025-08-24 14:18:51+02:00
2025-08-24 12:18:52+00:00,46.699219840,7.735714428,,1.227666667,141.000000000,,2025-08-24 14:18:52+02:00
2025-08-24 12:18:53+00:00,46.699208301,7.735715685,,1.235333333,142.000000000,,2025-08-24 14:18:53+02:00
2025-08-24 12:18:54+00:00,46.699196761,7.735716943,,1.243000000,143.000000000,,2025-08-24 14:18:54+02:00
2025-08-24 12:18:55+00:00,46.699184524,7.735712612,,1.250666667,143.666666667,,2025-08-24 14:18:55+02:00
2025-08-24 12:18:56+00:00,46.699172286,7.735708281,,1.258333333,144.333333333,,2025-08-24 14:18:56+02:00
2025-08-24 12:18:57+00:00,46.699160049,7.735703951,,1.266000000,145.000000000,,2025-08-24 14:18:57+02:00
2025-08-24 12:18:58+00:00,46.699149236,7.735702490,,1.266142857,145.428571429,,2025-08-24 14:18:58+02:00
2025-08-24 12:18:59+00:00,46.699138423,7.735701029,,1.266285714,145.857142857,,2025-08-24 14:18:59+02:00
2025-08-24 12:19:00+00:00,46.699127611,7.735699568,,1.266428571,146.285714286,,2025-08-24 14:19:00+02:00
2025-08-24 12:19:01+00:00,46.699116798,7.735698107,,1.266571429,146.714285714,,2025-08-24 14:19:01+02:00
2025-08-24 12:19:02+00:00,46.699105985,7.735696647,,1.266714286,147.142857143,,2025-08-24 14:19:02+02:00
2025-08-24 12:19:03+00:00,46.699095173,7.735695186,,1.266857143,147.571428571,,2025-08-24 14:19:03+02:00
2025-08-24 12:19:04+00:00,46.699084360,7.735693725,,1.267000000,148.000000000,,2025-08-24 14:19:04+02:00
2025-08-24 12:19:05+00:00,46.699074679,7.735695611,,1.254500000,147.500000000,,2025-08-24 14:19:05+02:00
2025-08-24 12:19:06+00:00,46.699064998,7.735697497,,1.242000000,147.000000000,,2025-08-24 14:19:06+02:00
2025-08-24 12:19:07+00:00,46.699053297,7.735699290,,1.245200000,147.600000000,,2025-08-24 14:19:07+02:00
2025-08-24 12:19:08+00:00,46.699041596,7.735701084,,1.248400000,148.200000000,,2025-08-24 14:19:08+02:00
2025-08-24 12:19:09+00:00,46.699029895,7.735702878,,1.251600000,148.800000000,,2025-08-24 14:19:09+02:00
2025-08-24 12:19:10+00:00,46.699018193,7.735704672,,1.254800000,149.400000000,,2025-08-24 14:19:10+02:00
2025-08-24 12:19:11+00:00,46.699006492,7.735706465,,1.258000000,150.000000000,,2025-08-24 14:19:11+02:00
2025-08-24 12:19:12+00:00,46.698992159,7.735710489,,1.291000000,151.000000000,,2025-08-24 14:19:12+02:00
2025-08-24 12:19:13+00:00,46.698981083,7.735711004,,1.289285714,151.571428571,,2025-08-24 14:19:13+02:00
2025-08-24 12:19:14+00:00,46.698970007,7.735711518,,1.287571429,152.142857143,,2025-08-24 14:19:14+02:00
2025-08-24 12:19:15+00:00,46.698958931,7.735712033,,1.285857143,152.714285714,,2025-08-24 14:19:15+02:00
2025-08-24 12:19:16+00:00,46.698947855,7.735712548,,1.284142857,153.285714286,,2025-08-24 14:19:16+02:00
2025-08-24 12:19:17+00:00,46.698936779,7.735713063,,1.282428571,153.857142857,,2025-08-24 14:19:17+02:00
2025-08-24 12:19:18+00:00,46.698925703,7.735713578,,1.280714286,154.428571429,,2025-08-24 14:19:18+02:00
2025-08-24 12:19:19+00:00,46.698914627,7.735714093,,1.279000000,155.000000000,,2025-08-24 14:19:19+02:00
2025-08-24 12:19:20+00:00,46.698904121,7.735717208,,1.270833333,154.666666667,,2025-08-24 14:19:20+02:00
2025-08-24 12:19:21+00:00,46.698893616,7.735720323,,1.262666667,154.333333333,,2025-08-24 14:19:21+02:00
2025-08-24 12:19:22+00:00,46.698883111,7.735723439,,1.254500000,154.000000000,,2025-08-24 14:19:22+02:00
2025-08-24 12:19:23+00:00,46.698872605,7.735726554,,1.246333333,153.666666667,,2025-08-24 14:19:23+02:00
2025-08-24 12:19:24+00:00,46.698862100,7.735729669,,1.238166667,153.333333333,,2025-08-24 14:19:24+02:00
2025-08-24 12:19:25+00:00,46.698851595,7.735732784,,1.230000000,153.000000000,,2025-08-24 14:19:25+02:00
2025-08-24 12:19:26+00:00,46.698842878,7.735731862,,1.210400000,152.400000000,,2025-08-24 14:19:26+02:00
2025-08-24 12:19:27+00:00,46.698834160,7.735730940,,1.190800000,151.800000000,,2025-08-24 14:19:27+02:00
2025-08-24 12:19:28+00:00,46.698825443,7.735730018,,1.171200000,151.200000000,,2025-08-24 14:19:28+02:00
2025-08-24 12:19:29+00:00,46.698816726,7.735729096,,1.151600000,150.600000000,,2025-08-24 14:19:29+02:00
2025-08-24 12:19:30+00:00,46.698808009,7.735728174,,1.132000000,150.000000000,,2025-08-24 14:19:30+02:00
2025-08-24 12:19:31+00:00,46.698796232,7.735724864,,1.145500000,149.000000000,,2025-08-24 14:19:31+02:00
2025-08-24 12:19:32+00:00,46.698784456,7.735721553,,1.159000000,148.000000000,,2025-08-24 14:19:32+02:00
2025-08-24 12:19:33+00:00,46.698774998,7.735725367,,1.152333333,148.166666667,,2025-08-24 14:19:33+02:00
2025-08-24 12:19:34+00:00,46.698765540,7.735729180,,1.145666667,148.333333333,,2025-08-24 14:19:34+02:00
2025-08-24 12:19:35+00:00,46.698756083,7.735732994,,1.139000000,148.500000000,,2025-08-24 14:19:35+02:00
2025-08-24 12:19:36+00:00,46.698746625,7.735736808,,1.132333333,148.666666667,,2025-08-24 14:19:36+02:00
2025-08-24 12:19:37+00:00,46.698737168,7.735740622,,1.125666667,148.833333333,,2025-08-24 14:19:37+02:00
2025-08-24 12:19:38+00:00,46.698727710,7.735744435,,1.119000000,149.000000000,,2025-08-24 14:19:38+02:00
2025-08-24 12:19:39+00:00,46.698717170,7.735747620,,1.134000000,149.750000000,,2025-08-24 14:19:39+02:00
2025-08-24 12:19:40+00:00,46.698706630,7.735750806,,1.149000000,150.500000000,,2025-08-24 14:19:40+02:00
2025-08-24 12:19:41+00:00,46.698696089,7.735753991,,1.164000000,151.250000000,,2025-08-24 14:19:41+02:00
2025-08-24 12:19:42+00:00,46.698685549,7.735757176,,1.179000000,152.000000000,,2025-08-24 14:19:42+02:00
2025-08-24 12:19:43+00:00,46.698674457,7.735759160,,1.179333333,152.000000000,,2025-08-24 14:19:43+02:00
2025-08-24 12:19:44+00:00,46.698663365,7.735761143,,1.179666667,152.000000000,,2025-08-24 14:19:44+02:00
2025-08-24 12:19:45+00:00,46.698652273,7.735763127,,1.180000000,152.000000000,,2025-08-24 14:19:45+02:00
2025-08-24 12:19:46+00:00,46.698641240,7.735763598,,1.187875000,151.875000000,,2025-08-24 14:19:46+02:00
2025-08-24 12:19:47+00:00,46.698630208,7.735764070,,1.195750000,151.750000000,,2025-08-24 14:19:47+02:00
2025-08-24 12:19:48+00:00,46.698619175,7.735764541,,1.203625000,151.625000000,,2025-08-24 14:19:48+02:00
2025-08-24 12:19:49+00:00,46.698608142,7.735765013,,1.211500000,151.500000000,,2025-08-24 14:19:49+02:00
2025-08-24 12:19:50+00:00,46.698597110,7.735765484,,1.219375000,151.375000000,,2025-08-24 14:19:50+02:00
2025-08-24 12:19:51+00:00,46.698586077,7.735765956,,1.227250000,151.250000000,,2025-08-24 14:19:51+02:00
2025-08-24 12:19:52+00:00,46.698575044,7.735766427,,1.235125000,151.125000000,,2025-08-24 14:19:52+02:00
2025-08-24 12:19:53+00:00,46.698564012,7.735766899,,1.243000000,151.000000000,,2025-08-24 14:19:53+02:00
2025-08-24 12:19:54+00:00,46.698553562,7.735767961,,1.232666667,152.000000000,,2025-08-24 14:19:54+02:00
2025-08-24 12:19:55+00:00,46.698543113,7.735769022,,1.222333333,153.000000000,,2025-08-24 14:19:55+02:00
2025-08-24 12:19:56+00:00,46.698532663,7.735770084,,1.212000000,154.000000000,,2025-08-24 14:19:56+02:00
2025-08-24 12:19:57+00:00,46.698524302,7.735772494,,1.186000000,154.750000000,,2025-08-24 14:19:57+02:00
2025-08-24 12:19:58+00:00,46.698515941,7.735774904,,1.160000000,155.500000000,,2025-08-24 14:19:58+02:00
2025-08-24 12:19:59+00:00,46.698507580,7.735777313,,1.134000000,156.250000000,,2025-08-24 14:19:59+02:00
2025-08-24 12:20:00+00:00,46.698499219,7.735779723,,1.108000000,157.000000000,,2025-08-24 14:20:00+02:00
2025-08-24 12:20:01+00:00,46.698489664,7.735779891,,1.095000000,157.000000000,,2025-08-24 14:20:01+02:00
2025-08-24 12:20:02+00:00,46.698482575,7.735779951,,1.063142857,157.000000000,,2025-08-24 14:20:02+02:00
2025-08-24 12:20:03+00:00,46.698475487,7.735780011,,1.031285714,157.000000000,,2025-08-24 14:20:03+02:00
2025-08-24 12:20:04+00:00,46.698468398,7.735780070,,0.999428571,157.000000000,,2025-08-24 14:20:04+02:00
2025-08-24 12:20:05+00:00,46.698461309,7.735780130,,0.967571429,157.000000000,,2025-08-24 14:20:05+02:00
2025-08-24 12:20:06+00:00,46.698454221,7.735780190,,0.935714286,157.000000000,,2025-08-24 14:20:06+02:00
2025-08-24 12:20:07+00:00,46.698447132,7.735780250,,0.903857143,157.000000000,,2025-08-24 14:20:07+02:00
2025-08-24 12:20:08+00:00,46.698440043,7.735780310,,0.872000000,157.000000000,,2025-08-24 14:20:08+02:00
