,Hm0,Hmax,H13,Hmax_obs,n_waves,ratio_mike,ratio_yolo
2025-08-09 14:40:00,0.05847562476992607,0.12386777251958847,0.22691876558299084,0.2868314943849152,508,2.118280446031138,1.2640272110065418
2025-08-09 14:50:00,0.10304707288742065,0.21420089900493622,0.2216840522695825,0.2817095827740226,812,2.0786703882307416,1.2707706300471495
2025-08-09 15:00:00,0.12533390522003174,0.25955066084861755,0.08314767151182,0.08314767151182,1,2.070873483060786,1.0
2025-08-09 15:10:00,0.12230828404426575,0.2538082003593445,0.1799823194038541,0.2817095827740226,417,2.0751513468007317,1.565206980925206
2025-08-09 15:20:00,0.11184246838092804,0.23287923634052277,0.20999250504341896,0.2868314943849152,1587,2.0822075881529325,1.3659130087790927
2025-08-09 15:30:00,0.10774701088666916,0.22450977563858032,0.19835997989331938,0.2817095827740226,935,2.083675210950631,1.4201936445321768
2025-08-09 15:40:00,0.11231071501970291,0.23365572094917297,0.1972750116346277,0.2857922661754851,1292,2.0804401513086463,1.4486997811197693
2025-08-09 15:50:00,0.11588917672634125,0.24077849090099335,0.1295933554894773,0.1295933554894773,4,2.0776615875834863,1.0
2025-08-09 16:00:00,0.11576934158802032,0.2411150187253952,0.12197307474108274,0.1734373425514125,1585,2.082719098320807,1.421931380508158
2025-08-09 16:10:00,0.13193383812904358,0.2767470180988312,0.1759914121926326,0.2817095827740226,1360,2.0976197010818924,1.6007007345658177
2025-08-09 16:20:00,0.12208977341651917,0.2548082172870636,0.18080463365247987,0.2817095827740226,1988,2.0870561895283783,1.5580882916722678
2025-08-09 16:30:00,0.11396317929029465,0.23721866309642792,0.19460967442243293,0.2817095827740226,1568,2.0815377789011014,1.4475620680733718
2025-08-09 16:40:00,0.09873587638139725,0.2058245986700058,0.17497165533375825,0.2817095827740226,1875,2.0845978808649646,1.610029820182371
2025-08-09 16:50:00,0.08291219919919968,0.17353563010692596,0.18094693467467343,0.2817095827740226,1327,2.0930047904048483,1.5568629735591348
2025-08-09 17:00:00,0.0743611752986908,0.15606412291526794,0.21357706468992238,0.2857922661754851,119,2.0987312571163144,1.3381224551915578
2025-08-09 17:10:00,0.0828256905078888,0.17319072782993317,0.2020953056567193,0.277741902782002,108,2.091026670202496,1.3743115006034659
2025-08-09 17:20:00,0.0982854813337326,0.2046383172273636,0.1860620139447295,0.2857922661754851,3198,2.0820808368685233,1.5360054431119987
2025-08-09 17:30:00,0.13133437931537628,0.2714090943336487,0.16379800093773234,0.2817095827740226,4324,2.0665502494355095,1.719859712336259
2025-08-09 17:40:00,0.1658489853143692,0.3413783013820648,0.19064138634203032,0.2938855639002729,2849,2.058368344762419,1.5415622469982035
2025-08-09 17:50:00,0.19183941185474396,0.39417073130607605,0.1758349441592841,0.2817095827740226,3027,2.0546910955113455,1.6021251300243797
2025-08-09 18:00:00,0.2056887298822403,0.422600656747818,0.1825331208670766,0.2817095827740226,3134,2.054563986027639,1.543334061434077
2025-08-09 18:20:00,0.20838481187820435,0.42954280972480774,0.1798771459327864,0.2868314943849152,4834,2.0612961465534476,1.5945966503832218
2025-08-09 18:40:00,0.22783134877681732,0.46920812129974365,0.17722606164341836,0.2857922661754851,5761,2.059453731099042,1.612586001885567
2025-08-09 19:00:00,0.255372554063797,0.5238306522369385,0.15092820832538723,0.2857922661754851,5284,2.051240996344797,1.8935642935569967
2025-08-09 19:20:00,0.26790371537208557,0.5499010682106018,0.1929774927264468,0.3010643528064768,7949,2.052607099706909,1.5601008622971768
2025-08-09 19:40:00,0.2513587176799774,0.5180435180664062,0.16109980638750418,0.2868314943849152,6633,2.0609729507212244,1.7804583432892533
2025-08-09 20:00:00,0.29225432872772217,0.6028196811676025,0.18730608793250447,0.3076397722850408,5216,2.0626544140231284,1.6424440640493139
2025-08-09 20:20:00,0.2947644889354706,0.608425498008728,0.18433813226548693,0.2868314943849152,9511,2.0641071799592647,1.5560073808918469
2025-08-09 20:40:00,0.41237613558769226,0.8521226644515991,0.19050124672883545,0.2857922661754851,1771,2.0663723986772613,1.500212051537329
2025-08-09 21:00:00,0.4748302102088928,0.9809070229530334,0.20736259851166453,0.2868314943849152,3592,2.065805843569855,1.3832364006027846
2025-08-09 21:20:00,0.5020772814750671,1.0404963493347168,0.2053979497445166,0.2868314943849152,1125,2.0723828536471776,1.396467173804263
