tz_local,wind_speed_ms,wind_dir_deg,station_id
2025-08-09 09:50:00,0.9,79.0,INT
2025-08-09 10:00:00,0.7,104.0,INT
2025-08-09 10:10:00,1.4,49.0,INT
2025-08-09 10:20:00,1.8,48.0,INT
2025-08-09 10:30:00,2.3,54.0,INT
2025-08-09 10:40:00,2.5,55.0,INT
2025-08-09 10:50:00,2.1,50.0,INT
2025-08-09 11:00:00,2.5,50.0,INT
2025-08-09 11:10:00,2.2,48.0,INT
2025-08-09 11:20:00,2.0,45.0,INT
2025-08-09 11:30:00,1.7,45.0,INT
2025-08-09 11:40:00,2.0,36.0,INT
2025-08-09 11:50:00,1.7,47.0,INT
2025-08-09 12:00:00,1.6,45.0,INT
2025-08-09 12:10:00,1.8,52.0,INT
2025-08-09 12:20:00,2.0,44.0,INT
2025-08-09 12:30:00,1.8,33.0,INT
2025-08-09 12:40:00,1.2,57.0,INT
2025-08-09 12:50:00,1.2,41.0,INT
2025-08-09 13:00:00,1.2,38.0,INT
2025-08-09 13:10:00,2.5,288.0,INT
2025-08-09 13:20:00,4.3,311.0,INT
2025-08-09 13:30:00,4.3,310.0,INT
2025-08-09 13:40:00,3.8,304.0,INT
2025-08-09 13:50:00,3.2,305.0,INT
2025-08-09 14:00:00,3.7,297.0,INT
2025-08-09 14:10:00,3.3,306.0,INT
2025-08-09 14:20:00,3.6,316.0,INT
2025-08-09 14:30:00,3.5,320.0,INT
2025-08-09 14:40:00,2.6,326.0,INT
2025-08-09 14:50:00,1.7,353.0,INT
2025-08-09 15:00:00,1.8,344.0,INT
2025-08-09 15:10:00,2.4,340.0,INT
2025-08-09 15:20:00,2.1,333.0,INT
2025-08-09 15:30:00,1.9,339.0,INT
2025-08-09 15:40:00,2.7,328.0,INT
2025-08-09 15:50:00,1.5,74.0,INT
2025-08-09 16:00:00,0.8,152.0,INT
2025-08-09 16:10:00,2.2,323.0,INT
2025-08-09 16:20:00,2.7,318.0,INT
2025-08-09 16:30:00,3.4,307.0,INT
2025-08-09 16:40:00,3.1,298.0,INT
2025-08-09 16:50:00,3.0,305.0,INT
2025-08-09 17:00:00,2.8,310.0,INT
2025-08-09 17:10:00,2.8,312.0,INT
2025-08-09 17:20:00,1.4,313.0,INT
2025-08-09 17:30:00,1.1,332.0,INT
2025-08-09 17:40:00,2.8,58.0,INT
2025-08-09 17:50:00,3.2,47.0,INT
2025-08-09 18:00:00,2.4,28.0,INT
2025-08-09 18:10:00,2.6,35.0,INT
2025-08-09 18:20:00,1.6,28.0,INT
2025-08-09 18:30:00,1.4,21.0,INT
2025-08-09 18:40:00,0.7,289.0,INT
2025-08-09 18:50:00,1.0,222.0,INT
2025-08-09 19:00:00,1.4,235.0,INT
2025-08-09 19:10:00,1.6,227.0,INT
2025-08-09 19:20:00,1.7,211.0,INT
2025-08-09 19:30:00,2.3,215.0,INT
2025-08-09 19:40:00,1.5,222.0,INT
2025-08-09 19:50:00,1.5,228.0,INT
2025-08-09 20:00:00,1.8,227.0,INT
2025-08-09 20:10:00,1.7,216.0,INT
2025-08-09 20:20:00,2.4,210.0,INT
2025-08-09 20:30:00,1.6,201.0,INT
2025-08-09 20:40:00,1.5,217.0,INT
2025-08-09 20:50:00,1.5,196.0,INT
2025-08-09 21:00:00,1.4,187.0,INT
2025-08-09 21:10:00,0.9,253.0,INT
2025-08-09 21:20:00,0.9,186.0,INT
2025-08-09 21:30:00,0.8,201.0,INT
2025-08-09 21:40:00,0.3,115.0,INT
2025-08-09 21:50:00,0.5,179.0,INT
2025-08-09 22:00:00,0.1,178.0,INT
2025-08-09 22:10:00,0.8,24.0,INT
2025-08-09 22:20:00,0.6,219.0,INT
2025-08-09 22:30:00,0.6,192.0,INT
2025-08-09 22:40:00,0.9,233.0,INT
2025-08-09 22:50:00,0.8,243.0,INT
2025-08-09 23:00:00,0.8,246.0,INT
2025-08-09 23:10:00,0.7,223.0,INT
2025-08-09 23:20:00,0.8,230.0,INT
2025-08-09 23:30:00,0.6,225.0,INT
2025-08-09 23:40:00,1.1,230.0,INT
2025-08-09 23:50:00,0.9,199.0,INT
