tz_local,wind_speed_ms,wind_dir_deg,station_id
2025-10-23 02:00:00,1.4,150.0,FRU
2025-10-23 02:10:00,0.2,45.0,FRU
2025-10-23 02:20:00,0.9,207.0,FRU
2025-10-23 02:30:00,1.4,232.0,FRU
2025-10-23 02:40:00,1.3,239.0,FRU
2025-10-23 02:50:00,1.6,254.0,FRU
2025-10-23 03:00:00,0.9,206.0,FRU
2025-10-23 03:10:00,1.7,255.0,FRU
2025-10-23 03:20:00,1.0,204.0,FRU
2025-10-23 03:30:00,1.8,232.0,FRU
2025-10-23 03:40:00,1.8,162.0,FRU
2025-10-23 03:50:00,1.3,288.0,FRU
2025-10-23 04:00:00,2.3,275.0,FRU
2025-10-23 04:10:00,1.2,200.0,FRU
2025-10-23 04:20:00,1.4,239.0,FRU
2025-10-23 04:30:00,0.7,189.0,FRU
2025-10-23 04:40:00,1.5,255.0,FRU
2025-10-23 04:50:00,1.4,212.0,FRU
2025-10-23 05:00:00,1.1,211.0,FRU
2025-10-23 05:10:00,1.7,174.0,FRU
2025-10-23 05:20:00,1.5,224.0,FRU
2025-10-23 05:30:00,1.2,224.0,FRU
2025-10-23 05:40:00,1.5,244.0,FRU
2025-10-23 05:50:00,1.6,226.0,FRU
2025-10-23 06:00:00,1.2,250.0,FRU
2025-10-23 06:10:00,0.9,188.0,FRU
2025-10-23 06:20:00,1.7,250.0,FRU
2025-10-23 06:30:00,1.2,216.0,FRU
2025-10-23 06:40:00,1.5,211.0,FRU
2025-10-23 06:50:00,1.6,246.0,FRU
2025-10-23 07:00:00,4.6,241.0,FRU
2025-10-23 07:10:00,4.2,228.0,FRU
2025-10-23 07:20:00,4.6,232.0,FRU
2025-10-23 07:30:00,4.5,235.0,FRU
2025-10-23 07:40:00,5.6,240.0,FRU
2025-10-23 07:50:00,6.5,243.0,FRU
2025-10-23 08:00:00,8.1,245.0,FRU
2025-10-23 08:10:00,7.6,254.0,FRU
2025-10-23 08:20:00,4.1,236.0,FRU
2025-10-23 08:30:00,5.0,243.0,FRU
2025-10-23 08:40:00,5.8,235.0,FRU
2025-10-23 08:50:00,6.9,234.0,FRU
2025-10-23 09:00:00,6.7,230.0,FRU
2025-10-23 09:10:00,6.1,228.0,FRU
2025-10-23 09:20:00,4.8,232.0,FRU
2025-10-23 09:30:00,5.6,271.0,FRU
2025-10-23 09:40:00,3.2,273.0,FRU
2025-10-23 09:50:00,1.8,220.0,FRU
2025-10-23 10:00:00,1.3,312.0,FRU
2025-10-23 10:10:00,1.0,82.0,FRU
2025-10-23 10:20:00,2.6,35.0,FRU
2025-10-23 10:30:00,2.7,35.0,FRU
2025-10-23 10:40:00,5.4,47.0,FRU
2025-10-23 10:50:00,5.9,64.0,FRU
2025-10-23 11:00:00,0.4,276.0,FRU
2025-10-23 11:10:00,7.7,238.0,FRU
2025-10-23 11:20:00,6.5,206.0,FRU
2025-10-23 11:30:00,6.4,235.0,FRU
2025-10-23 11:40:00,8.4,256.0,FRU
2025-10-23 11:50:00,7.2,249.0,FRU
2025-10-23 12:00:00,5.6,245.0,FRU
2025-10-23 12:10:00,6.5,240.0,FRU
2025-10-23 12:20:00,6.1,239.0,FRU
2025-10-23 12:30:00,6.3,228.0,FRU
2025-10-23 12:40:00,7.5,235.0,FRU
2025-10-23 12:50:00,10.8,212.0,FRU
2025-10-23 13:00:00,9.5,213.0,FRU
2025-10-23 13:10:00,7.2,232.0,FRU
2025-10-23 13:20:00,5.6,243.0,FRU
2025-10-23 13:30:00,5.9,236.0,FRU
2025-10-23 13:40:00,6.5,234.0,FRU
2025-10-23 13:50:00,8.6,222.0,FRU
2025-10-23 14:00:00,6.4,230.0,FRU
2025-10-23 14:10:00,5.6,227.0,FRU
2025-10-23 14:20:00,6.6,195.0,FRU
2025-10-23 14:30:00,7.3,215.0,FRU
2025-10-23 14:40:00,5.3,215.0,FRU
2025-10-23 14:50:00,6.2,219.0,FRU
2025-10-23 15:00:00,6.1,248.0,FRU
2025-10-23 15:10:00,5.4,208.0,FRU
2025-10-23 15:20:00,5.7,216.0,FRU
2025-10-23 15:30:00,6.4,225.0,FRU
2025-10-23 15:40:00,6.3,226.0,FRU
2025-10-23 15:50:00,5.4,229.0,FRU
2025-10-23 16:00:00,4.5,240.0,FRU
2025-10-23 16:10:00,6.6,240.0,FRU
2025-10-23 16:20:00,7.3,223.0,FRU
2025-10-23 16:30:00,7.6,220.0,FRU
2025-10-23 16:40:00,7.2,238.0,FRU
2025-10-23 16:50:00,6.7,258.0,FRU
2025-10-23 17:00:00,5.8,249.0,FRU
2025-10-23 17:10:00,4.7,262.0,FRU
2025-10-23 17:20:00,5.0,268.0,FRU
2025-10-23 17:30:00,2.9,235.0,FRU
2025-10-23 17:40:00,1.2,195.0,FRU
2025-10-23 17:50:00,0.6,230.0,FRU
2025-10-23 18:00:00,0.5,71.0,FRU
2025-10-23 18:10:00,0.9,322.0,FRU
2025-10-23 18:20:00,1.5,326.0,FRU
2025-10-23 18:30:00,1.1,94.0,FRU
2025-10-23 18:40:00,0.1,163.0,FRU
2025-10-23 18:50:00,0.7,297.0,FRU
2025-10-23 19:00:00,0.1,199.0,FRU
2025-10-23 19:10:00,0.7,297.0,FRU
2025-10-23 19:20:00,0.1,321.0,FRU
2025-10-23 19:30:00,1.1,203.0,FRU
2025-10-23 19:40:00,0.9,205.0,FRU
2025-10-23 19:50:00,1.4,213.0,FRU
2025-10-23 20:00:00,0.6,137.0,FRU
2025-10-23 20:10:00,1.4,191.0,FRU
2025-10-23 20:20:00,0.8,360.0,FRU
2025-10-23 20:30:00,0.9,122.0,FRU
2025-10-23 20:40:00,1.3,285.0,FRU
2025-10-23 20:50:00,2.1,252.0,FRU
2025-10-23 21:00:00,2.6,211.0,FRU
2025-10-23 21:10:00,2.4,221.0,FRU
2025-10-23 21:20:00,1.1,170.0,FRU
2025-10-23 21:30:00,1.1,159.0,FRU
2025-10-23 21:40:00,0.7,13.0,FRU
2025-10-23 21:50:00,0.7,44.0,FRU
2025-10-23 22:00:00,1.2,326.0,FRU
2025-10-23 22:10:00,1.4,267.0,FRU
2025-10-23 22:20:00,1.8,189.0,FRU
2025-10-23 22:30:00,1.8,217.0,FRU
2025-10-23 22:40:00,2.9,228.0,FRU
2025-10-23 22:50:00,2.7,200.0,FRU
2025-10-23 23:00:00,2.9,195.0,FRU
2025-10-23 23:10:00,1.8,214.0,FRU
2025-10-23 23:20:00,1.6,264.0,FRU
2025-10-23 23:30:00,5.3,262.0,FRU
2025-10-23 23:40:00,5.0,167.0,FRU
2025-10-23 23:50:00,4.0,194.0,FRU
