tz_local,wind_speed_ms,wind_dir_deg,station_id
2025-10-23 02:00:00,0.2,149.0,THU
2025-10-23 02:10:00,4.4,108.0,THU
2025-10-23 02:20:00,5.3,110.0,THU
2025-10-23 02:30:00,4.2,125.0,THU
2025-10-23 02:40:00,4.5,102.0,THU
2025-10-23 02:50:00,4.8,108.0,THU
2025-10-23 03:00:00,5.1,128.0,THU
2025-10-23 03:10:00,8.1,97.0,THU
2025-10-23 03:20:00,8.0,100.0,THU
2025-10-23 03:30:00,10.0,102.0,THU
2025-10-23 03:40:00,8.4,113.0,THU
2025-10-23 03:50:00,7.4,115.0,THU
2025-10-23 04:00:00,5.1,120.0,THU
2025-10-23 04:10:00,6.4,101.0,THU
2025-10-23 04:20:00,7.8,112.0,THU
2025-10-23 04:30:00,6.3,113.0,THU
2025-10-23 04:40:00,7.7,110.0,THU
2025-10-23 04:50:00,9.2,105.0,THU
2025-10-23 05:00:00,9.2,106.0,THU
2025-10-23 05:10:00,9.6,114.0,THU
2025-10-23 05:20:00,9.7,108.0,THU
2025-10-23 05:30:00,7.1,101.0,THU
2025-10-23 05:40:00,7.2,91.0,THU
2025-10-23 05:50:00,4.0,98.0,THU
2025-10-23 06:00:00,7.3,90.0,THU
2025-10-23 06:10:00,7.2,80.0,THU
2025-10-23 06:20:00,5.9,105.0,THU
2025-10-23 06:30:00,6.5,97.0,THU
2025-10-23 06:40:00,6.0,74.0,THU
2025-10-23 06:50:00,2.1,62.0,THU
2025-10-23 07:00:00,3.9,130.0,THU
2025-10-23 07:10:00,4.2,137.0,THU
2025-10-23 07:20:00,4.2,164.0,THU
2025-10-23 07:30:00,5.9,156.0,THU
2025-10-23 07:40:00,9.1,187.0,THU
2025-10-23 07:50:00,8.9,174.0,THU
2025-10-23 08:00:00,7.8,184.0,THU
2025-10-23 08:10:00,4.0,196.0,THU
2025-10-23 08:20:00,2.8,360.0,THU
2025-10-23 08:30:00,1.4,12.0,THU
2025-10-23 08:40:00,2.9,33.0,THU
2025-10-23 08:50:00,4.1,233.0,THU
2025-10-23 09:00:00,4.9,242.0,THU
2025-10-23 09:10:00,5.6,242.0,THU
2025-10-23 09:20:00,3.4,142.0,THU
2025-10-23 09:30:00,2.8,115.0,THU
2025-10-23 09:40:00,0.9,127.0,THU
2025-10-23 09:50:00,0.7,215.0,THU
2025-10-23 10:00:00,1.4,242.0,THU
2025-10-23 10:10:00,3.5,261.0,THU
2025-10-23 10:20:00,10.0,320.0,THU
2025-10-23 10:30:00,15.1,291.0,THU
2025-10-23 10:40:00,15.3,273.0,THU
2025-10-23 10:50:00,10.8,267.0,THU
2025-10-23 11:00:00,10.5,260.0,THU
2025-10-23 11:10:00,9.3,271.0,THU
2025-10-23 11:20:00,9.6,232.0,THU
2025-10-23 11:30:00,11.9,232.0,THU
2025-10-23 11:40:00,12.0,208.0,THU
2025-10-23 11:50:00,10.2,218.0,THU
2025-10-23 12:00:00,8.3,216.0,THU
2025-10-23 12:10:00,6.9,218.0,THU
2025-10-23 12:20:00,7.5,236.0,THU
2025-10-23 12:30:00,5.9,219.0,THU
2025-10-23 12:40:00,3.8,277.0,THU
2025-10-23 12:50:00,4.3,315.0,THU
2025-10-23 13:00:00,4.8,302.0,THU
2025-10-23 13:10:00,9.1,282.0,THU
2025-10-23 13:20:00,14.9,256.0,THU
2025-10-23 13:30:00,9.0,242.0,THU
2025-10-23 13:40:00,6.7,239.0,THU
2025-10-23 13:50:00,4.7,231.0,THU
2025-10-23 14:00:00,6.5,218.0,THU
2025-10-23 14:10:00,4.7,228.0,THU
2025-10-23 14:20:00,4.9,249.0,THU
2025-10-23 14:30:00,7.6,264.0,THU
2025-10-23 14:40:00,7.5,282.0,THU
2025-10-23 14:50:00,7.1,271.0,THU
2025-10-23 15:00:00,4.0,200.0,THU
2025-10-23 15:10:00,5.0,198.0,THU
2025-10-23 15:20:00,6.3,210.0,THU
2025-10-23 15:30:00,7.7,222.0,THU
2025-10-23 15:40:00,7.7,212.0,THU
2025-10-23 15:50:00,4.4,215.0,THU
2025-10-23 16:00:00,3.3,214.0,THU
2025-10-23 16:10:00,5.5,223.0,THU
2025-10-23 16:20:00,6.5,209.0,THU
2025-10-23 16:30:00,3.2,247.0,THU
2025-10-23 16:40:00,0.9,217.0,THU
2025-10-23 16:50:00,1.7,158.0,THU
2025-10-23 17:00:00,2.3,308.0,THU
2025-10-23 17:10:00,1.3,184.0,THU
2025-10-23 17:20:00,3.8,142.0,THU
2025-10-23 17:30:00,1.3,171.0,THU
2025-10-23 17:40:00,0.6,181.0,THU
2025-10-23 17:50:00,1.4,89.0,THU
2025-10-23 18:00:00,3.0,77.0,THU
2025-10-23 18:10:00,1.8,34.0,THU
2025-10-23 18:20:00,3.1,30.0,THU
2025-10-23 18:30:00,4.4,64.0,THU
2025-10-23 18:40:00,3.8,72.0,THU
2025-10-23 18:50:00,3.9,78.0,THU
2025-10-23 19:00:00,2.5,37.0,THU
2025-10-23 19:10:00,2.9,53.0,THU
