tz_local,wind_speed_ms,wind_dir_deg,station_id
2025-08-09 02:00:00,0.4,353.0,THU
2025-08-09 02:10:00,0.7,185.0,THU
2025-08-09 02:20:00,1.3,178.0,THU
2025-08-09 02:30:00,1.2,191.0,THU
2025-08-09 02:40:00,0.6,228.0,THU
2025-08-09 02:50:00,0.9,218.0,THU
2025-08-09 03:00:00,1.1,250.0,THU
2025-08-09 03:10:00,1.2,294.0,THU
2025-08-09 03:20:00,0.7,315.0,THU
2025-08-09 03:30:00,0.9,125.0,THU
2025-08-09 03:40:00,1.6,161.0,THU
2025-08-09 03:50:00,1.0,206.0,THU
2025-08-09 04:00:00,0.3,222.0,THU
2025-08-09 04:10:00,0.9,305.0,THU
2025-08-09 04:20:00,0.8,217.0,THU
2025-08-09 04:30:00,0.8,219.0,THU
2025-08-09 04:40:00,0.6,203.0,THU
2025-08-09 04:50:00,0.2,250.0,THU
2025-08-09 05:00:00,0.4,225.0,THU
2025-08-09 05:10:00,1.0,197.0,THU
2025-08-09 05:20:00,1.0,207.0,THU
2025-08-09 05:30:00,0.6,314.0,THU
2025-08-09 05:40:00,0.4,287.0,THU
2025-08-09 05:50:00,0.7,213.0,THU
2025-08-09 06:00:00,0.3,252.0,THU
2025-08-09 06:10:00,0.2,219.0,THU
2025-08-09 06:20:00,0.9,197.0,THU
2025-08-09 06:30:00,0.6,260.0,THU
2025-08-09 06:40:00,0.4,246.0,THU
2025-08-09 06:50:00,0.2,222.0,THU
2025-08-09 07:00:00,0.8,203.0,THU
2025-08-09 07:10:00,0.7,262.0,THU
2025-08-09 07:20:00,0.5,281.0,THU
2025-08-09 07:30:00,0.5,272.0,THU
2025-08-09 07:40:00,0.3,192.0,THU
2025-08-09 07:50:00,0.4,232.0,THU
2025-08-09 08:00:00,0.8,188.0,THU
2025-08-09 08:10:00,0.8,195.0,THU
2025-08-09 08:20:00,1.2,143.0,THU
2025-08-09 08:30:00,1.3,169.0,THU
2025-08-09 08:40:00,1.0,182.0,THU
2025-08-09 08:50:00,0.4,248.0,THU
2025-08-09 09:00:00,0.4,273.0,THU
2025-08-09 09:10:00,0.2,252.0,THU
2025-08-09 09:20:00,0.3,195.0,THU
2025-08-09 09:30:00,0.5,129.0,THU
2025-08-09 09:40:00,0.4,217.0,THU
2025-08-09 09:50:00,0.8,229.0,THU
2025-08-09 10:00:00,0.6,179.0,THU
2025-08-09 10:10:00,0.4,174.0,THU
2025-08-09 10:20:00,0.4,173.0,THU
2025-08-09 10:30:00,0.1,57.0,THU
2025-08-09 10:40:00,0.6,91.0,THU
2025-08-09 10:50:00,0.8,125.0,THU
2025-08-09 11:00:00,0.6,121.0,THU
2025-08-09 11:10:00,1.1,91.0,THU
2025-08-09 11:20:00,1.0,83.0,THU
2025-08-09 11:30:00,1.1,64.0,THU
2025-08-09 11:40:00,1.0,102.0,THU
2025-08-09 11:50:00,1.0,88.0,THU
2025-08-09 12:00:00,0.4,72.0,THU
2025-08-09 12:10:00,0.7,343.0,THU
2025-08-09 12:20:00,1.0,347.0,THU
2025-08-09 12:30:00,1.4,360.0,THU
2025-08-09 12:40:00,2.0,349.0,THU
2025-08-09 12:50:00,1.2,351.0,THU
2025-08-09 13:00:00,1.3,9.0,THU
2025-08-09 13:10:00,1.1,356.0,THU
2025-08-09 13:20:00,1.3,350.0,THU
2025-08-09 13:30:00,1.3,331.0,THU
2025-08-09 13:40:00,0.9,338.0,THU
2025-08-09 13:50:00,0.9,318.0,THU
2025-08-09 14:00:00,1.1,334.0,THU
2025-08-09 14:10:00,0.5,316.0,THU
2025-08-09 14:20:00,0.9,4.0,THU
2025-08-09 14:30:00,0.7,332.0,THU
2025-08-09 14:40:00,0.9,26.0,THU
2025-08-09 14:50:00,1.5,342.0,THU
2025-08-09 15:00:00,1.0,341.0,THU
2025-08-09 15:10:00,1.6,350.0,THU
2025-08-09 15:20:00,1.0,28.0,THU
2025-08-09 15:30:00,1.2,348.0,THU
2025-08-09 15:40:00,0.4,223.0,THU
2025-08-09 15:50:00,0.6,339.0,THU
2025-08-09 16:00:00,1.2,270.0,THU
2025-08-09 16:10:00,0.9,339.0,THU
2025-08-09 16:20:00,0.6,299.0,THU
2025-08-09 16:30:00,0.6,236.0,THU
2025-08-09 16:40:00,0.9,210.0,THU
2025-08-09 16:50:00,0.9,234.0,THU
2025-08-09 17:00:00,1.8,209.0,THU
2025-08-09 17:10:00,1.0,198.0,THU
2025-08-09 17:20:00,0.7,260.0,THU
2025-08-09 17:30:00,0.9,199.0,THU
2025-08-09 17:40:00,1.3,200.0,THU
2025-08-09 17:50:00,1.3,222.0,THU
2025-08-09 18:00:00,0.7,246.0,THU
2025-08-09 18:10:00,0.3,327.0,THU
2025-08-09 18:20:00,0.8,302.0,THU
2025-08-09 18:30:00,1.2,329.0,THU
2025-08-09 18:40:00,0.7,255.0,THU
2025-08-09 18:50:00,1.0,219.0,THU
2025-08-09 19:00:00,0.5,279.0,THU
2025-08-09 19:10:00,0.3,286.0,THU
2025-08-09 19:20:00,0.9,235.0,THU
2025-08-09 19:30:00,0.5,256.0,THU
2025-08-09 19:40:00,0.7,241.0,THU
2025-08-09 19:50:00,0.2,227.0,THU
2025-08-09 20:00:00,0.6,243.0,THU
2025-08-09 20:10:00,0.8,206.0,THU
2025-08-09 20:20:00,0.9,196.0,THU
2025-08-09 20:30:00,0.9,203.0,THU
2025-08-09 20:40:00,1.0,198.0,THU
2025-08-09 20:50:00,0.6,193.0,THU
2025-08-09 21:00:00,0.7,164.0,THU
2025-08-09 21:10:00,0.6,203.0,THU
2025-08-09 21:20:00,0.8,155.0,THU
2025-08-09 21:30:00,0.4,197.0,THU
2025-08-09 21:40:00,1.2,238.0,THU
2025-08-09 21:50:00,1.3,251.0,THU
2025-08-09 22:00:00,0.2,260.0,THU
2025-08-09 22:10:00,1.1,200.0,THU
2025-08-09 22:20:00,0.9,258.0,THU
2025-08-09 22:30:00,0.4,247.0,THU
2025-08-09 22:40:00,0.3,47.0,THU
2025-08-09 22:50:00,0.1,38.0,THU
2025-08-09 23:00:00,1.1,187.0,THU
2025-08-09 23:10:00,1.2,192.0,THU
2025-08-09 23:20:00,1.1,196.0,THU
2025-08-09 23:30:00,0.7,187.0,THU
2025-08-09 23:40:00,0.6,186.0,THU
2025-08-09 23:50:00,0.5,235.0,THU
