image,number_of_waves,mean_height_m,max_height_m
img_2025_08_09_17_40_00.png,7927,0.12938851466426157,0.28170958277402264
img_2025_08_09_17_50_00.png,7769,0.13148078469046237,0.28170958277402264
img_2025_08_09_18_00_00.png,8090,0.13199328717337014,0.28957011868031335
img_2025_08_09_18_20_00.png,8644,0.13068711453075027,0.31754751701657774
img_2025_08_09_18_40_00.png,8866,0.1302723923387731,0.28170958277402264
img_2025_08_09_19_00_00.png,7249,0.11545974313117613,0.31754751701657774
img_2025_08_09_19_20_00.png,7463,0.13111205541010507,0.28170958277402264
img_2025_08_09_19_40_00.png,5317,0.11240861379475758,0.28170958277402264
img_2025_08_09_20_00_00.png,4243,0.11962013433318537,0.28170958277402264
img_2025_08_09_20_20_00.png,6494,0.1231914078252752,0.28170958277402264
img_2025_08_09_20_40_00.png,3722,0.13557270228569068,0.30291418592569835
img_2025_08_09_21_00_00.png,5115,0.1359400977250096,0.28170958277402264
img_2025_08_09_21_20_00.png,3395,0.17199475041688636,0.3640562418352807
img_2025_08_09_22_20_00.png,54,0.11682053921934997,0.20277384481007962
img_2025_08_09_22_40_00.png,176,0.11825653107174684,0.24019205756923248
img_2025_08_09_23_00_00.png,125,0.12472633915900173,0.19191988496322102
img_2025_08_09_23_20_00.png,110,0.11810199520573587,0.2561011838704061
img_2025_08_09_23_40_00.png,54,0.1221687193979821,0.19556861084682192
