image,number_of_waves,mean_height_m,max_height_m
img_2025_10_23_02_40_00.png,185,0.08758233946723439,0.1758073292317484
img_2025_10_23_03_00_00.png,63,0.079730602007533,0.11634105068766287
img_2025_10_23_03_40_00.png,157,0.1042592557719825,0.2029469932895577
img_2025_10_23_04_00_00.png,67,0.08168804840079089,0.12441511934001934
img_2025_10_23_04_20_00.png,215,0.09070542174482582,0.1683049753475288
img_2025_10_23_04_40_00.png,799,0.1046311839825807,0.28579226617548514
img_2025_10_23_05_00_00.png,1820,0.12575744196312252,0.2862079535473044
img_2025_10_23_05_20_00.png,4,0.0810503009556462,0.1104751628818183
img_2025_10_23_07_20_00.png,1864,0.17658599983065382,0.28579226617548514
img_2025_10_23_08_00_00.png,207,0.10003518424691256,0.17313280168866818
img_2025_10_23_08_10_00.png,5676,0.11544091360573694,0.3866607206840288
img_2025_10_23_08_20_00.png,7457,0.1306728549655367,0.33031306080964373
img_2025_10_23_08_30_00.png,7610,0.12295732135053182,0.3578886715709347
img_2025_10_23_08_40_00.png,4815,0.1256426675427753,0.3066828963255403
img_2025_10_23_08_50_00.png,8738,0.12513100261203824,0.33031306080964373
img_2025_10_23_09_00_00.png,7049,0.12426133008883351,0.28683149438491523
img_2025_10_23_09_10_00.png,2143,0.12175107395720858,0.28579226617548514
img_2025_10_23_09_20_00.png,5403,0.12850593115592857,0.3578886715709347
img_2025_10_23_09_30_00.png,2507,0.1298436043901695,0.28579226617548514
img_2025_10_23_09_40_00.png,7777,0.13396507538124136,0.28579226617548514
img_2025_10_23_09_50_00.png,1315,0.1873655670419182,0.32064549786466146
img_2025_10_23_10_00_00.png,2607,0.13548253325559936,0.28579226617548514
img_2025_10_23_10_10_00.png,3876,0.15571422389256204,0.3578886715709347
img_2025_10_23_10_30_00.png,7,0.19714132264556442,0.23118142725402474
img_2025_10_23_10_40_00.png,333,0.1769223985889738,0.2921440422042971
img_2025_10_23_10_50_00.png,483,0.1601562828737371,0.3578886715709347
img_2025_10_23_11_00_00.png,406,0.1460253207137744,0.3578886715709347
img_2025_10_23_11_20_00.png,147,0.17011112537949474,0.35659433863696127
img_2025_10_23_11_30_00.png,4478,0.14514457823047294,0.3578886715709347
img_2025_10_23_11_40_00.png,5566,0.14008098769949526,0.32811466951470203
img_2025_10_23_11_50_00.png,6449,0.12830668513095514,0.30860263799707033
img_2025_10_23_12_00_00.png,8074,0.13564640365761355,0.3292101951130066
img_2025_10_23_12_10_00.png,853,0.1659152503751111,0.3685927069018372
img_2025_10_23_12_30_00.png,2659,0.11565059519467123,0.28579226617548514
img_2025_10_23_12_40_00.png,36,0.16916205500316067,0.27676738462432643
img_2025_10_23_12_50_00.png,5542,0.1240141193281852,0.3057319544006907
img_2025_10_23_13_00_00.png,6881,0.12600475768062427,0.33142334062133266
img_2025_10_23_13_10_00.png,8992,0.13174111251155265,0.30106435280647686
img_2025_10_23_13_20_00.png,3112,0.17288993706480174,0.3578886715709347
img_2025_10_23_13_30_00.png,1039,0.14477397028380612,0.33708861284327857
img_2025_10_23_13_40_00.png,1337,0.1712842414025084,0.35659433863696127
img_2025_10_23_13_50_00.png,2871,0.14853720583853852,0.33142334062133266
img_2025_10_23_14_00_00.png,6681,0.13248015811531874,0.3578886715709347
img_2025_10_23_14_10_00.png,8645,0.12447628576084094,0.33824498881592946
img_2025_10_23_14_20_00.png,506,0.15760230068084485,0.28579226617548514
img_2025_10_23_14_30_00.png,151,0.1414405476203665,0.2247262974151421
img_2025_10_23_14_40_00.png,5215,0.1165160384745343,0.37801347618042613
img_2025_10_23_14_50_00.png,9701,0.1308669732842095,0.35659433863696127
img_2025_10_23_15_00_00.png,6222,0.13066395182331578,0.28683149438491523
img_2025_10_23_15_10_00.png,246,0.18132242797584705,0.28579226617548514
img_2025_10_23_15_20_00.png,2382,0.1298372213442042,0.28579226617548514
img_2025_10_23_15_30_00.png,7,0.22212622933862253,0.28170958277402264
img_2025_10_23_15_40_00.png,224,0.181763583552796,0.28579226617548514
img_2025_10_23_15_50_00.png,1990,0.17337907787610313,0.29301221538624733
img_2025_10_23_16_00_00.png,718,0.1589396233091684,0.28579226617548514
img_2025_10_23_16_10_00.png,244,0.20213340508068842,0.28579226617548514
img_2025_10_23_16_20_00.png,837,0.16637502092881604,0.28579226617548514
img_2025_10_23_16_40_00.png,9612,0.1292389099693071,0.3578886715709347
img_2025_10_23_16_50_00.png,3978,0.1495107010515109,0.33142334062133266
img_2025_10_23_17_00_00.png,4,0.20062193800476,0.2029469932895577
img_2025_10_23_17_10_00.png,2,0.20091671602790792,0.20364559557002962
img_2025_10_23_17_20_00.png,9275,0.12612662722136597,0.28579226617548514
img_2025_10_23_17_30_00.png,6507,0.11855082021888078,0.28579226617548514
img_2025_10_23_17_40_00.png,5189,0.11107211633091668,0.28579226617548514
img_2025_10_23_17_50_00.png,3490,0.13026960570107812,0.28579226617548514
img_2025_10_23_18_00_00.png,9230,0.1269930911098234,0.28579226617548514
img_2025_10_23_18_20_00.png,106,0.08060309088319526,0.14815813510392187
img_2025_10_23_20_40_00.png,27,0.12292288763077054,0.19301498085773933
img_2025_10_23_22_00_00.png,147,0.1336234047937475,0.31450882684748005
