image,number_of_waves,mean_height_m,max_height_m
img_2025_08_24_02_00_00.png,6,0.08001964724378538,0.08222317205212457
img_2025_08_24_02_20_00.png,344,0.09311069762467532,0.13483644507757653
img_2025_08_24_02_40_00.png,3688,0.11371924356840712,0.21971852957768462
img_2025_08_24_03_00_00.png,258,0.09051879029534673,0.12931009401059357
img_2025_08_24_03_20_00.png,2785,0.10582071969199727,0.17567737903404676
img_2025_08_24_03_40_00.png,2933,0.10925322589610043,0.2347585918710144
img_2025_08_24_04_00_00.png,452,0.09749213707464975,0.2147332029425608
img_2025_08_24_04_20_00.png,3164,0.11303082255374694,0.28579226617548514
img_2025_08_24_04_40_00.png,2555,0.10937959312774742,0.28579226617548514
img_2025_08_24_05_00_00.png,2877,0.11253112930363796,0.22219420106464358
img_2025_08_24_06_40_00.png,3934,0.12946089344884434,0.3165281170343724
img_2025_08_24_07_00_00.png,1799,0.13643805018594027,0.28579226617548514
img_2025_08_24_07_10_00.png,1065,0.14709940952881215,0.28170958277402264
img_2025_08_24_07_20_00.png,536,0.16377999015499428,0.2710609256866144
img_2025_08_24_07_30_00.png,391,0.15918439922549948,0.27013264863711345
img_2025_08_24_07_40_00.png,425,0.14772046610623066,0.2247262974151421
img_2025_08_24_07_50_00.png,534,0.1528925388934056,0.28170958277402264
img_2025_08_24_08_00_00.png,508,0.16054391821825525,0.246496362329933
img_2025_08_24_08_10_00.png,449,0.1444373261779312,0.24048433545159953
img_2025_08_24_08_20_00.png,341,0.14655281367971487,0.21492908146295783
img_2025_08_24_08_30_00.png,462,0.15417810487952313,0.28170958277402264
img_2025_08_24_08_40_00.png,429,0.17537088733597292,0.28170958277402264
img_2025_08_24_09_50_00.png,98,0.1913255261675221,0.26738557735565044
img_2025_08_24_10_00_00.png,321,0.20170725046370472,0.3477896748896899
img_2025_08_24_10_10_00.png,82,0.187595357466041,0.28170958277402264
img_2025_08_24_10_20_00.png,294,0.17285916308901747,0.2586189618129707
img_2025_08_24_10_30_00.png,517,0.18221710552208012,0.3578886715709347
img_2025_08_24_11_10_00.png,8,0.20533589152811,0.20794034053003316
img_2025_08_24_11_20_00.png,30,0.21645695716715585,0.28170958277402264
img_2025_08_24_11_30_00.png,70,0.20591857040509967,0.28170958277402264
img_2025_08_24_11_40_00.png,602,0.1843673174688206,0.28683149438491523
img_2025_08_24_11_50_00.png,621,0.18438434666832262,0.28579226617548514
img_2025_08_24_12_00_00.png,123,0.2049533319073942,0.28170958277402264
img_2025_08_24_12_10_00.png,696,0.17897611220941317,0.28579226617548514
img_2025_08_24_12_20_00.png,255,0.15419062995386565,0.28579226617548514
img_2025_08_24_12_30_00.png,28,0.22243040738643258,0.28170958277402264
img_2025_08_24_12_40_00.png,395,0.1545476585350648,0.28579226617548514
img_2025_08_24_12_50_00.png,720,0.17267650746556842,0.2787233078882182
img_2025_08_24_13_00_00.png,42,0.20380719251470275,0.2787233078882182
img_2025_08_24_13_10_00.png,993,0.17863846954683713,0.28170958277402264
img_2025_08_24_13_30_00.png,6,0.24280094603036848,0.27774190278200206
img_2025_08_24_13_40_00.png,7,0.22833988042360645,0.2787233078882182
img_2025_08_24_13_50_00.png,9,0.2383824221924827,0.2787233078882182
img_2025_08_24_14_00_00.png,25,0.23795379153111454,0.2787233078882182
img_2025_08_24_14_10_00.png,46,0.24111266411914686,0.349020769876995
img_2025_08_24_14_20_00.png,105,0.21240864571913626,0.28683149438491523
img_2025_08_24_14_30_00.png,268,0.22054549712122629,0.35659433863696127
img_2025_08_24_14_40_00.png,1735,0.2035620659763047,0.3578886715709347
img_2025_08_24_14_50_00.png,1606,0.18395714321471004,0.3578886715709347
img_2025_08_24_15_00_00.png,708,0.1951296978586715,0.33031306080964373
img_2025_08_24_15_10_00.png,2200,0.1886745812863386,0.35659433863696127
img_2025_08_24_15_20_00.png,1563,0.1919946542024529,0.3578886715709347
