ncols	158
nrows	163
xllcorner	391686.332397
yllcorner	5160024.123721
cellsize	150.000000
NODATA_value	-32768.000000
50	50	50	49	49	51	51	48	48	49	48	43	38	38	44	54	64	67	67	72	70	52	43	45	50	55	55	50	48	49	49	50	52	52	50	55	59	61	62	59	55	54	54	56	57	59	63	62	54	47	44	42	42	43	43	44	45	46	47	46	44	43	43	41	38	37	39	42	45	46	45	44	43	42	42	42	44	47	48	47	45	44	45	48	50	49	45	46	47	45	44	45	43	42	42	45	49	52	56	59	58	51	51	57	56	52	53	57	59	59	60	63	65	66	66	65	66	72	77	79	79	73	64	56	50	43	38	40	41	38	33	34	41	46	47	49	49	51	53	54	57	61	67	71	66	61	64	75	85	85	84	82	71	63	65	67	54	41	
50	51	51	50	52	53	52	52	53	53	49	42	36	38	45	52	58	60	62	65	61	49	43	46	50	53	52	50	50	51	51	51	52	51	52	54	55	55	56	54	52	52	52	52	53	53	54	54	51	48	46	45	46	46	46	45	45	45	46	46	44	44	43	41	39	39	41	43	46	45	44	43	42	42	42	42	43	46	46	45	44	44	46	48	49	48	45	45	47	46	46	46	45	44	43	44	47	49	51	54	54	49	48	51	49	45	43	41	40	37	37	40	43	46	47	43	41	44	48	49	48	48	42	38	38	35	31	35	39	38	35	39	45	47	46	47	48	51	52	51	51	56	63	65	62	61	64	69	72	73	72	68	60	59	61	59	43	28	
48	50	50	50	53	53	51	53	55	53	46	37	32	37	44	50	52	51	54	55	52	45	42	46	50	50	49	49	51	52	53	53	52	51	52	52	50	49	49	47	47	48	48	48	48	46	45	45	44	45	46	47	48	48	47	45	44	44	44	44	43	42	41	41	40	41	42	45	46	45	43	42	42	42	42	42	42	44	45	42	40	43	46	46	47	46	41	41	44	45	46	47	45	43	42	42	44	45	47	49	49	42	39	39	35	29	25	23	22	21	23	26	30	34	35	28	24	26	28	30	29	26	26	28	33	32	28	35	43	44	40	43	49	48	45	46	47	49	50	48	47	52	57	59	57	60	64	64	61	58	57	51	49	54	54	48	29	10	
44	48	49	49	51	50	48	48	47	44	39	31	31	37	45	51	51	50	51	51	50	46	41	42	47	47	45	45	45	46	48	50	51	51	50	49	48	48	48	46	44	43	44	44	44	43	42	42	41	40	40	41	42	44	44	44	44	44	44	43	42	41	41	41	41	41	42	45	47	45	42	42	43	43	44	42	42	44	45	42	37	41	44	43	45	44	37	36	38	38	40	42	40	38	38	37	39	40	41	41	36	29	26	25	22	20	19	19	20	20	22	27	32	38	39	31	22	22	27	31	31	29	30	34	39	39	34	39	48	49	43	44	50	49	46	46	45	47	50	50	48	51	55	56	55	58	61	62	60	55	50	44	45	48	47	42	22	2	
42	46	48	48	50	48	46	47	46	43	38	31	31	38	47	52	53	53	52	52	51	49	43	38	43	43	41	40	39	40	41	43	46	46	46	46	47	46	45	43	41	40	40	40	41	41	41	41	40	40	40	40	41	43	44	44	44	44	44	44	43	41	41	41	41	41	42	45	47	45	43	44	44	44	44	44	46	47	46	43	39	41	44	42	44	45	38	33	33	32	34	36	35	32	31	30	30	30	31	30	26	23	22	21	20	22	26	27	28	29	32	37	41	46	46	36	24	22	30	38	41	43	45	46	47	45	38	38	48	49	44	44	48	48	46	45	44	45	49	52	51	51	54	55	54	57	59	61	60	54	45	38	43	45	43	38	18	1	
46	48	49	48	49	48	48	50	49	46	41	35	32	40	50	54	55	55	54	54	54	53	48	39	40	42	41	40	38	38	38	40	41	41	41	42	42	41	41	39	38	38	40	41	41	42	42	41	41	41	41	41	42	44	45	45	44	44	43	43	42	41	40	41	41	41	41	45	46	43	42	44	45	42	41	43	45	46	45	43	43	44	46	43	44	46	42	36	34	31	31	32	30	26	25	26	27	27	28	29	27	26	28	29	27	30	34	34	36	38	40	43	44	47	46	38	29	23	27	39	44	46	48	51	51	48	42	41	48	49	46	43	44	45	45	43	42	44	48	52	53	52	53	55	55	57	59	60	58	50	40	37	43	46	43	36	15	0	
50	51	52	51	50	49	50	51	49	46	42	38	35	42	53	55	55	54	53	52	53	55	52	43	40	44	44	43	41	39	39	41	41	39	39	38	38	38	38	38	38	40	42	44	45	45	44	43	43	42	41	42	42	43	44	45	45	44	43	41	40	38	37	39	40	40	41	44	45	41	39	41	42	39	37	39	42	43	41	41	43	44	43	44	45	47	46	43	40	35	33	33	32	30	29	30	32	32	32	35	34	33	38	38	32	34	39	41	42	42	38	38	39	43	45	42	35	29	26	36	43	44	46	49	49	49	47	44	48	50	47	45	44	43	42	41	42	43	47	52	54	51	51	53	55	56	57	57	54	45	36	36	43	46	43	34	12	357	
51	52	53	55	55	54	54	53	51	48	44	39	36	42	52	55	54	53	51	50	51	53	51	46	41	43	45	45	42	41	42	43	43	42	41	41	40	40	41	42	42	44	45	46	47	47	46	45	44	42	42	42	41	42	44	45	44	43	41	39	37	35	35	37	38	39	41	43	43	40	38	40	40	38	37	39	42	43	40	40	45	45	41	41	42	44	44	43	41	38	37	38	40	40	36	35	37	36	34	38	38	37	44	43	37	37	42	42	39	37	35	36	38	43	47	45	39	33	27	31	41	43	45	47	45	44	45	46	50	50	47	45	42	39	38	40	42	44	48	53	55	50	48	51	53	56	57	56	51	43	35	35	42	47	43	30	7	354	
51	52	54	56	59	59	58	56	52	50	47	42	38	41	51	54	52	52	51	51	52	52	49	45	39	36	40	43	41	43	46	46	45	45	47	47	45	45	46	47	47	48	48	48	48	47	46	46	44	41	42	43	42	43	45	45	42	41	40	38	38	37	36	37	39	40	41	41	40	39	40	43	43	41	40	41	44	44	40	42	47	47	40	36	36	36	37	37	33	29	27	30	34	34	31	34	39	38	36	41	42	40	45	46	39	35	40	41	40	41	42	44	44	47	50	47	42	36	29	28	38	42	45	46	43	40	41	43	46	47	44	41	39	37	36	38	41	43	47	53	56	51	47	49	52	57	59	57	54	48	40	36	42	49	44	26	2	350	
52	54	55	56	57	58	58	56	54	51	49	45	41	43	51	54	53	52	50	50	50	50	48	44	39	33	34	40	41	43	48	47	45	47	49	49	48	48	49	50	50	50	49	49	50	49	47	48	46	42	44	45	43	44	46	46	44	43	43	43	44	43	41	41	44	44	42	40	39	40	43	46	45	44	43	43	46	44	39	40	43	44	40	35	35	34	33	33	28	24	25	26	27	25	28	36	43	42	39	43	44	41	44	46	38	33	41	47	48	48	49	48	45	49	52	50	46	42	35	33	40	44	45	45	44	41	41	42	42	40	38	38	38	37	36	36	37	39	44	51	53	48	45	48	54	61	62	60	59	55	47	41	45	52	48	24	352	340	
