image,number_of_waves,mean_height_m,max_height_m
img_2025_08_09_03_00_00.png,1,0.09503536820423862,0.09503536820423862
img_2025_08_09_05_20_00.png,1,0.13615497885853575,0.13615497885853575
img_2025_08_09_06_00_00.png,162,0.1457264118491905,0.23406198780654078
img_2025_08_09_06_20_00.png,4494,0.13736150441583234,0.35659433863696127
img_2025_08_09_06_40_00.png,4442,0.11831849708787902,0.28579226617548514
img_2025_08_09_07_00_00.png,4058,0.13932945988602274,0.35659433863696127
img_2025_08_09_07_10_00.png,2457,0.11879390067219248,0.28170958277402264
img_2025_08_09_07_20_00.png,7071,0.1434233740408715,0.4051989729556702
img_2025_08_09_07_30_00.png,7149,0.11650246373699304,0.28537957623986737
img_2025_08_09_07_40_00.png,8627,0.13673603365297335,0.34073073966254885
img_2025_08_09_07_50_00.png,8885,0.13828701351708256,0.3238045218006253
img_2025_08_09_08_00_00.png,8634,0.14021899069602162,0.3578886715709347
img_2025_08_09_08_10_00.png,7655,0.1446574654193038,0.31450882684748005
img_2025_08_09_08_20_00.png,7025,0.13930458147723165,0.39837899586582204
img_2025_08_09_08_30_00.png,6119,0.14366598220744956,0.3076397722850408
img_2025_08_09_08_40_00.png,5121,0.12603146931023393,0.36480617543893795
img_2025_08_09_09_10_00.png,1452,0.1341826009202119,0.2709296544698653
img_2025_08_09_09_20_00.png,2795,0.14679852444304095,0.28579226617548514
img_2025_08_09_09_30_00.png,3992,0.15168609153980803,0.2947641341613063
img_2025_08_09_09_40_00.png,3942,0.14944903507088617,0.3238045218006253
img_2025_08_09_09_50_00.png,3503,0.1562343284936717,0.28704115395136565
img_2025_08_09_10_00_00.png,4171,0.14736351551695484,0.2947641341613063
img_2025_08_09_10_10_00.png,5177,0.14087982110457936,0.28683149438491523
img_2025_08_09_10_20_00.png,4350,0.15196927643723082,0.28683149438491523
img_2025_08_09_10_30_00.png,3621,0.15428004867951006,0.3578886715709347
img_2025_08_09_10_40_00.png,3254,0.16008036029380182,0.30106435280647686
img_2025_08_09_10_50_00.png,3230,0.16234750857610192,0.3578886715709347
img_2025_08_09_11_00_00.png,5100,0.1360084605924639,0.35659433863696127
img_2025_08_09_11_10_00.png,3177,0.1557544012695295,0.28787921969761754
img_2025_08_09_11_20_00.png,2030,0.17301087065109397,0.32274462025061146
img_2025_08_09_11_30_00.png,2705,0.1611928138469503,0.32274462025061146
img_2025_08_09_11_40_00.png,2181,0.1664470750098012,0.35659433863696127
img_2025_08_09_11_50_00.png,2234,0.1722019470459611,0.3607265031773993
img_2025_08_09_12_00_00.png,1792,0.17053382889123414,0.3578886715709347
img_2025_08_09_12_10_00.png,2624,0.15120781029481484,0.28579226617548514
img_2025_08_09_12_20_00.png,1939,0.17215092107712682,0.39383202782704596
img_2025_08_09_12_30_00.png,1624,0.17543483816404581,0.3578886715709347
img_2025_08_09_12_40_00.png,2766,0.16512164566222676,0.3578886715709347
img_2025_08_09_12_50_00.png,2841,0.15101577184736617,0.31551524112148005
img_2025_08_09_13_00_00.png,3178,0.15274376350128344,0.3943938232668694
img_2025_08_09_13_10_00.png,2442,0.15741730863223688,0.32274462025061146
img_2025_08_09_13_20_00.png,1371,0.13829979399043332,0.2586189618129707
img_2025_08_09_13_30_00.png,2339,0.15631935258452606,0.3076397722850408
img_2025_08_09_13_40_00.png,2426,0.1703404602954573,0.37801347618042613
img_2025_08_09_13_50_00.png,1807,0.14040460956764672,0.3578886715709347
img_2025_08_09_14_00_00.png,2930,0.157200135807705,0.3578886715709347
img_2025_08_09_14_10_00.png,1699,0.09911778852763488,0.19145406490484265
img_2025_08_09_14_20_00.png,2276,0.15329726113269848,0.33940932595004936
img_2025_08_09_14_30_00.png,1051,0.14637220274709406,0.3531890320677983
img_2025_08_09_14_40_00.png,1976,0.1708840768986941,0.3792250409879067
img_2025_08_09_14_50_00.png,2206,0.1669779483188217,0.35659433863696127
img_2025_08_09_15_00_00.png,2613,0.10253908660138773,0.2029469932895577
img_2025_08_09_15_10_00.png,3898,0.1282474667437601,0.40554768962015925
img_2025_08_09_15_20_00.png,4043,0.14922221000076205,0.3697445434948995
img_2025_08_09_15_30_00.png,3032,0.14832757957735598,0.3066828963255403
img_2025_08_09_15_40_00.png,2922,0.1522107894823546,0.3459601084930903
img_2025_08_09_15_50_00.png,1240,0.10772770182002725,0.28579226617548514
img_2025_08_09_16_00_00.png,2915,0.11122333692207516,0.3236539981556346
img_2025_08_09_16_10_00.png,3421,0.1369410915407289,0.30106435280647686
img_2025_08_09_16_20_00.png,3280,0.14668389792230557,0.3076397722850408
img_2025_08_09_16_30_00.png,3285,0.15116089652272832,0.3292101951130066
img_2025_08_09_16_40_00.png,3495,0.14098268403762396,0.3292101951130066
img_2025_08_09_16_50_00.png,2998,0.14325169180055783,0.3465672342167219
img_2025_08_09_17_00_00.png,850,0.14461333728048986,0.32169163476289886
img_2025_08_09_17_10_00.png,731,0.16211172940800866,0.29923697563582624
img_2025_08_09_17_20_00.png,5357,0.13988339681639847,0.3578886715709347
img_2025_08_09_17_30_00.png,5897,0.12499221053558929,0.30860263799707033
img_2025_08_09_17_40_00.png,4681,0.14377285215386323,0.31350881257596735
